내용,종류,수준
넷째 날에는 수송아지 열 마리와 숫양 두 마리와 일 년 되고,문장,상
그 소제와 전제는 수송아지와 숫양과 어린 양의 수효를 따라,문장,상
다섯째 날에는 수송아지 아홉 마리와 숫양 두 마리와 일 년 되고,문장,상
여섯째 날에는 수송아지 여덟 마리와 숫양 두 마리와 일 년 되고,문장,상
일곱째 날에는 수송아지 일곱 마리와 숫양 두 마리와 일 년 되 고,문장,상
너희가 이 절기를 당하거든 여호와께 이같이 드릴지니,문장,상
모세가 이스라엘 자손 지파의 수령들에게 말하여 이르되,문장,상
사람이 여호와께 서원하였거나 결심하고 서약하였으면,문장,상
깨뜨리지 말고 그가 입으로 말한 대로 다 이행할 것이니라,문장,상
또 여자가 만일 어려서 그 아버지 집에 있을 때에 여호와께,문장,상
그의 아버지가 그의 서원이나 그가 결심한 서약을 듣고도,문장,상
서원을 행할 것이요 그가 결심한 서약을 지킬 것이니라,문장,상
그러나 그의 아버지가 그것을 듣는 날에 허락하지 아니하면,문장,상
그의 아버지가 허락하지 아니하였은즉 여호와께서,문장,상
또 혹시 남편을 맞을 때에 서원이나 결심한 서약을 경솔하게,문장,상
그의 남편이 그것을 듣고 그 듣는 날에 그에게 아무 말이 없으면,문장,상
그 서원을 이행할 것이요 그가 결심한 서약을 지킬 것이니라,문장,상
그러나 그의 남편이 그것을 듣는 날에 허락하지 아니하면,문장,상
과부나 이혼 당한 여자의 서원이나 그가 결심한 모든,문장,상
부녀가 혹시 그의 남편의 집에서 서원을 하였다든지 결심하고,문장,상
그의 남편이 그것을 듣고도 아무 말이 없고 금하지 않으면,문장,상
그러나 그의 남편이 그것을 듣는 날에 무효하게 하면,문장,상
모든 서원과 마음을 자제하기로 한 모든 서약은 그의 남편이,문장,상
그것을 지키게도 할 수 있고 무효하게도 할 수 있으니,문장,상
아내의 서원과 스스로 말이 없으면 아내의 서원과 스스로,문장,상
이는 그가 그것을 들을 때에 그의 아내에게 아무 말도,문장,상
그러나 그의 남편이 들은 지 얼마 후에 그것을 무효하게 하며,문장,상
이는 여호와께서 모세에게 명령하신 규례니 남편이 아내에게,문장,상
너와 함께 있는 사람들 가운데서 전쟁에 나갈 사람들을,문장,상
지파에게 각 지파에서 천 명씩을 전쟁에 보낼지니라 하매,문장,상
각 지파에서 천 명씩 이스라엘 백만 명 중에서 만 이천 명을,문장,상
제사장 엘르아살의 아들 비느하스에게 성소의 기구와 신호,문장,상
미디안의 왕들은 에위와 레겜과 수르와 후르와 레바이며,문장,상
그들이 사로잡은 자와 노략한 것과 탈취한 것을 가지고 여리고,문장,상
맞은편 요단 강 가 모압 평지의 진영에 이르러 모세와 제사장,문장,상
모세가 군대의 지휘관 곧 싸움에서 돌아온 천부장들과,문장,상
모세가 그들에게 이르되 너희가 여자들을 다 살려두었느냐,문장,상
이스라엘 자손을 브올의 사건에서 여호와 앞에 범죄하게 하여,문장,상
여호와의 회중 가운데에 염병이 일어나게 하였느니라,문장,상
그러므로 아이들 중에서 남자는 다 죽이고 남자와 동침하여,문장,상
남자와 동침하지 아니하여 사내를 알지 못하는 여자들은 다,문장,상
누구든지 살인자나 죽임을 당한 사체를 만진 자는 셋째 날과,문장,상
모든 의복과 가죽으로 만든 모든 것과 염소털로 만든 모든,문장,상
제사장 엘르아살이 싸움에 나갔던 군인들에게 이르되,문장,상
불에 견딜 만한 모든 물건은 불을 지나게 하라 그리하면,문장,상
너희는 일곱째 날에 옷을 빨아서 깨끗하게 한 후에 진영에,문장,상
너는 제사장 엘르아살과 회중의 수병들과 더불어 이,문장,상
전쟁에 나갔던 군인들은 사람이나 소나 나귀나 양떼의,문장,상
곧 이를 그들의 절반에서 가져다가 여호와의 거제로,문장,상
받은 절반에서는 사람이나 소나 나귀나 양 떼나 각종 짐승,문장,상
오십분의 일을 가져다가 여호와의 성막을 맡은 레위인에게,문장,상
사람은 남자와 동침하지 아니하여서 사내를 알지 못하는,문장,상
소가 삼만 육천 마리라 그 중에서 여호와께 공물로 드린 것이,문장,상
나귀가 삼만 오백 마리라 그 중에서 여호와께 공물로 드린 것이,문장,상
모세가 전쟁에 나갔던 자에게서 나누어 이스라엘 자손에게 준,문장,상
곧 회중이 받은 절반은 양이 삼십삼만 칠천오백 마리요,문장,상
이스라엘 자손의 그 절반에서 모세가 사람이나 짐승의,문장,상
이끈 군인을 계수한즉 우리 중 한 사람도 축나지 아니하였기로,문장,상
목거리들을 여호와께 현금으로 우리의 생명을 위하여,문장,상
모세와 제사장 에르아살이 그들에게서 그 금으로 만든 모든,문장,상
천부장과 백부장들이 여호와께 드린 거제의 금의 도합이,문장,상
회막에 드려 여호와 앞에서 이스라엘 자손의 기념을 삼았더라,문장,상
르우벤 자손과 갓 자손은 심히 많은 가축 떼를 가졌더라 그들이,문장,상
야셀 땅과 길르앗 땅을 본즉 그 곳은 목축할 만한 장소인지라,문장,상
와서 모세와 제사장 엘르아살과 회중 지휘관들에게 말하여,문장,상
아다롯과 디본과 야셀과 니므라와 헤스본과 엘르알레와,문장,상
곧 여호와께서 이스라엘 회중 앞에서 쳐서 멸하신 땅은 목축할,문장,상
또 이르되 우리가 만일 당신에게 은혜를 입었으면 이,문장,상
너희 형제들은 싸우러 가거늘 너희는 여기 앉아 있고자 하느냐,문장,상
이스라엘 자손에게 낙심하게 하여서 여호와께서 그들에게,문장,상
너희 조상들도 내가 가데스바네아에서 그 땅을 보라고,문장,상
이스라엘 자손을 낙심하게 하여서 여호와께서 그들에게 주신,문장,상
이십 세 이상으로는 한 사람도 내가 아브라함과 이삭과,문장,상
이는 그들이 나를 온전히 따르지 아니 하였음이니라,문장,상
그러나 그나스 사람 여분네의 아들 갈렙과 눈의 아들,문장,상
여호와께서 이스라엘에게 진노하사 그들에게 사십 년 동안,문장,상
너희는 너희의 조상의 대를 이어 일어난 죄인의 무리로서,문장,상
이스라엘을 향하신 여호와의 노를 더욱 심하게 하는도다,문장,상
너희가 만일 돌이켜 여호와를 떠나면 여호와께서 다시 이,문장,상
백성을 광야에 버리시리니 그리하면 너희가 이 모든,문장,상
우리 어린 아이들을 그 견고한 성읍에 거주하게 한 후에 우리는,문장,상
이스라엘 자손을 그 곳으로 인도하기까지 그들의 앞에서 가고,문장,상
이스라엘 자손이 각기 기업을 받기까지 우리 집으로,문장,상
그들과 함께 요단 저쪽에서는 기업을 받지 아니하겠나이다,문장,상
모세가 그들에게 이르되 너희가 만일 이 일을 행하여 무장하고,문장,상
여호와 앞에서 요단을 건너가서 여호와께서 그의 원수를 자기,문장,상
여호와 앞에서나 이스라엘 앞에서나 무죄하여 돌아오겠고 이,문장,상
너희가 만일 그같이 아니하면 여호와께 범죄함이니,문장,상
너희는 어린 아이들을 위하여 성읍을 건축하고 양을 위하여,문장,상
우리를 지으라 그리하고 너희의 입이 말한 대로 행하라,문장,상
갓 자손과 르우벤 자손이 모세에게 대답하여 이르되,문장,상
주의 종들인 우리는 우리 주의 명령대로 행할 것이라,문장,상
종들은 우리 주의 말씀대로 무장하고 여호와 앞에서 다,문장,상
제사장 엘르아살과 눈의 아들 여호수아와 이스라엘 자손,문장,상
너희와 함께 요단을 건너가서 여호와 앞에서 싸워서 그 땅이,문장,상
너희 앞에 항복하기에 이르면 길르앗 땅을 그들의 소유로,문장,상
그러나 만일 그들이 너희와 함께 무장하고 건너지 아니하면,문장,상
그들은 가나안 땅에서 너희와 함께 땅을 소유할 것이니라,문장,상
여호와 앞에서 가나안 땅에 건너가서 요단 이쪽을 우리가,문장,상
모세가 갓 자손과 르우벤 자손과 요셉의 아들 므낫세 반,문장,상
지파에게 아모리인의 왕 시혼의 나라와 바산 왕 옥의 나라를,문장,상
곧 그 땅과 그 경내의 성읍들과 그 성읍들의 사방 땅을 그들에게,문장,상
벧니므라와 벧하란들의 견고한 성읍을 건축하였고,문장,상
느보와 바알므온들을 건축하고 그 이름을 바꾸었고,문장,상
또 십마를 건축하고 건축한 성읍들에 새 이름을 주었고,문장,상
므낫세의 아들 마길의 자손은 가서 길르앗을 쳐서 빼앗고,문장,상
모세가 길르갓을 므낫세의 아들 마길에게 주매 그가 거기,문장,상
므낫세의 아들 야일은 가서 그 촌락들을 빼앗고 하봇야일이라,문장,상
대오를 갖추어 애굽을 떠난 이스라엘 자손들의 노정은,문장,상
가운데를 지나 에담 광야로 사흘 길을 가서 마라에 진을 치고,문장,상
알루스를 떠나 르비딤에 진을 쳤는데 거기는 백성이 마실 물이,문장,상
가데스를 떠나 에돔 땅 변경의 호르 산에 진을 쳤더라,문장,상
애굽 땅에서 나온 지 사십 년째 오월 초하루에 제사장 아론이,문장,상
여호와의 명령으로 호르 산에 올라가 거기서 죽었으니,문장,상
아론이 호르 산에서 죽던 때의 나이는 백이십삽 세였더라,문장,상
알몬디블라다임을 떠나 느보 앞 아바림 산에 진을 치고,문장,상
맞은편 요단 강 가 모압 평지에서 여호와께서 모세에게,문장,상
그 새긴 석상과 부어 만든 우상을 다 깨뜨리며 산당을 다 헐고,문장,상
그 땅을 점령하여 거기 거주하라 내가 그 땅을 너희 소유로,문장,상
너희의 종족을 딸 그 땅을 제비 뽑아 나눌 것이니 수가 많으면,문장,상
많은 기업을 주고 적으면 적은 기업을 주되 각기 제비 뽑은 대로,문장,상
너희가 만일 그 땅의 원주민을 너희 앞에서 몰아내지 아니하면,문장,상
되어 너희가 거주하는 땅에서 너희를 괴롭게 할 것이요,문장,상
나는 그들에게 행하기로 생각한 것을 너희에게 행하리라,문장,상
너는 이스라엘 자손에게 명령하여 그들에게 이르라,문장,상
너희가 가나안 땅에 들어가는 때에 그 땅은 너희의 기업이,문장,상
너희의 남쪽 경계는 동쪽으로 염해 끝에서 시작하여,문장,상
아스몬에서 돌아서 애굽 시내를 지나 바다까지 이르느니라,문장,상
서쪽 경계는 대해가 경계가 되나니 이는 너희의 서쪽 경계니라,문장,상
북쪽 경계는 이러하니 대해에서부터 호르 산까지 그어라,문장,상
호르 산에서 그어 하맛 어귀에 이르러 스닷에 이르고,문장,상
너희의 동쪽 경계는 하살에난에서 그어 스밤에 이르고,문장,상
그 경계가 또 스밤에서 리블라로 내려가서 아인 동쪽에 이르고,문장,상
여호와께서 이것을 아홉 지파 반쪽에게 주라고 명령하셨나니,문장,상
이는 르우벤 자손의 지파와 갓 자손의 지파가 함께 그들의,문장,상
맞은편 요단 건너편 곧 해 돋는 쪽에서 그들의 기업을 받으리라,문장,상
너희에게 땅을 기업으로 나눌 자의 이름은 이러하니,문장,상
요셉 자손 중 므낫세 자손 지파에서는 지휘관 에봇의 아들,문장,상
에브라임 자손 지파에서는 지휘관 십단의 아들 그므엘이요,문장,상
스물론 자손 지파에서는 지휘관 바르낙의 아들 엘리사반이요,문장,상
잇사갈 자손 지파에서는 지휘관 앗산의 아들 발디엘이요,문장,상
아셀 자손 지파에서는 지휘관 슬로미의 아들 아히흣이요,문장,상
납달리 자손 지파에서는 지휘관 암미흣의 아들 브다헬이니라,문장,상
여호와께서 명령하사 가나안 땅에서 이스라엘 자손에게,문장,상
맞은편 요단 강 가 모압 평지에서 모세에게 말씀하여 이르시되,문장,상
받은 기업에서 레위인에게 거주할 성읍들을 주게 하고,문장,상
너희는 또 그 성읍들을 두르고 있는 초장을 레위인에게 주어서,문장,상
초장은 그들의 재산인 가축과 짐승들을 둘 곳이 되게 할 것이라,문장,상
너희가 레위인에게 줄 성읍들의 들은 성벽에서부터 밖으로,문장,상
북쪽으로 이천 규빗을 측량할지니 이는 그들의 성읍의 들이며,문장,상
피하게 할 도피성으로 여섯 성읍이요 그 외에 사십이 성읍이라,문장,상
너희가 이스라엘 자손의 소유에서 레위인에게 너희가 성읍을,문장,상
각기 받은 기업을 따라서 그 성읍들을 레위인에게 줄지니라,문장,상
이는 너희가 복수할 자에게서 도피하는 성을 삼아 살인자가,문장,상
회중 앞에 서서 판결을 받기까지 죽지 않게 하기 위함이니라,문장,상
여섯 성읍은 이스라엘 자손과 타국인과 이스라엘 중에,문장,상
되리니 부지중에 살인한 모든 자가 그리로 도피할 수 있으리라,문장,상
만일 사람을 죽일 만한 돌을 손에 들고 사람을 쳐죽이면,문장,상
만일 사람을 죽일 만한 나무 연장을 손에 들고 사람을 쳐죽이면,문장,상
그는 살인한 자니 그 살인자는 반드시 죽일 것이니라,문장,상
피를 보복하는 자는 그 살인한 자를 자신이 죽일 것이니,문장,상
만일 미워하는 까닭에 밀쳐 죽이거나 기회를 엿보아 무엇을,문장,상
악의를 가지고 손으로 쳐죽이면 그 친 자는 반드시 죽일 것이니,문장,상
이는 살인하였음이라 피를 보복하는 자는 살인자를 만나면,문장,상
악의가 없이 우연히 사람을 밀치거나 기회를 엿봄이 없이,문장,상
사람을 죽일 만한 돌을 던져서 죽였을 때에 이는 악의도 없고,문장,상
회중이 친 자와 피를 보복하는 자 간에 이 규례대로 판결하여,문장,상
피를 보복하는 자의 손에서 살인자를 건져내어 그가 피하였던,문장,상
돌려보낼 것이요 그는 거룩한 기름 부음을 받은 대제사장이,문장,상
그러나 살인자가 어느 때든지 그 피하였던 도피성 지경 밖에,문장,상
피를 보복하는 자가 도피성 지경 밖에서 그 살인자를 만나,문장,상
죽기까지 그 도피성에 머물러야 할 것임이라 대제사장이,문장,상
이는 너희의 대대로 거주하는 곳에서 판결하는 규례라,문장,상
자 곧 살인한 자는 증인들의 말을 따라서 죽일 것이나 한 증인의,문장,상
고의로 살인죄를 범한 살인자는 생명의 속전을 받지 말고,문장,상
또 도피성에 피한 자는 대제사장이 죽기 전에는 속전을 받고,문장,상
피 흘림을 받은 땅은 그 피를 흘리게 한 자의 피가 아니면,문장,상
너희는 너희가 거주하는 땅 곧 내가 거주하는 땅을 더럽히지,문장,상
요셉 자손의 종족 중 므낫세의 손자 마길의 아들 길르앗 자손,문장,상
나아와 모세와 이스라엘 자손의 수령 된 지휘관들 앞에 말하여,문장,상
여호와께서 우리 주에게 명령하사 이스라엘 자손에게 제비,문장,상
여호와께서 또 우리 주에게 명령하사 우리 형제 슬로브핫의,문장,상
만일 이스라엘 자손의 다른 지파들의 남자들의 아내가 되면,문장,상
그들의 기업은 우리 조상의 기업에서 떨어져 나가고 그들이,문장,상
그런즉 그들의 기업은 우리 조상 지파의 기업에서 아주,문장,상
모세가 여호와의 말씀으로 이스라엘 자손에게 명령하여,문장,상
슬로브핫의 딸들에게 대한 여호와의 명령이 이러하니라,문장,상
시집가려니와 오직 그 조상 지파의 종족에게로만 시집갈지니,문장,상
그리하면 이스라엘 자손의 기업이 이 지파에서 저 지파로,문장,상
이스라엘 자손의 지파 중 그 기업을 이은 딸들은 모두 자기 조상,문장,상
그리하면 이스라엘 자손이 각기 조상의 기업을 보전하게 되어,문장,상
그 기업이 이 지파에서 저 지파로 옮기게 하지 아니하고,문장,상
슬로브핫의 딸들이 여호와께서 모세에게 명령하신 대로,문장,상
슬로브핫의 딸 말라와 디르사와 호글라와 밀가와 노아가 다,문장,상
요셉의 아들 므낫세 자손의 종족에게 아내가 되었으므로,문장,상
맞은편 요단 가 모압 평지에서 여호와께서 모세를 통하여,문장,상
,,
,,
[민수기 1장 ~ 5장],장문제목,
