내용,종류,수준
마침 그 때에 예수께서 질병과 고통과 및 악귀 들린 자를 많이,문장,상
들은 것을 요한에게 알리되 맹인이 보며 못 걷는 사람이 걸으며,문장,상
나병환자가 깨끗함을 받으며 귀먹은 사람이 들으며,문장,상
죽은 자가 살아나며 가난한 자에게 복음이 전파된다 하라,문장,상
누구든지 나를 인하여 실족하지 아니하는 자는 복이 있도다,문장,상
요한이 보낸 자가 떠난 후에 예수께서 무리에게 요한에 대하여,문장,상
나갔더냐 부드러운 옷 입은 사람이냐 보라 화려한 옷을 입고,문장,상
그러면 너희가 무엇을 보려고 나갔더냐 선지자냐 옳다,문장,상
내가 너희에게 이르노니 선지자보다도 훌륭한 자니라,문장,상
내가 너희에게 말하노니 여자가 낳은 자 중에 요한보다,문장,상
그러나 하나님의 나라에서는 극히 작은 자라도 그보다 크니라,문장,상
모든 백성과 세리들은 이미 요한의 세례를 받은지라 이,문장,상
바리새인과 율법교사들은 그의 세례를 받지 아니하므로,문장,상
비유하건대 아이들이 장터에 앉아 서로 불러 이르되,문장,상
우리가 너희를 향하여 피리를 불어도 너희가 춤추지 않고,문장,상
우리가 곡하여도 너희가 울지 아니하였다 함과 같도다,문장,상
포도주도 마시지 아니하매 너희 말이 귀신이 들렸다 하더니,문장,상
인자는 와서 먹고 마시매 너희 말이 보라 먹기를 탐하고,문장,상
포도주를 즐기는 사람이요 세리와 죄인의 친구로다 하니,문장,상
지혜는 자기의 모든 자녀로 인하여 옳다 함을 얻느니라,문장,상
한 바리새인이 예수께 자기와 함께 잡수시기를 청하니,문장,상
그 동네에 죄를 지은 한 여자가 있어 예수께서 바리새인의 집에,문장,상
예수의 뒤로 그 발 곁에 서서 울며 눈물로 그 발을 적시고,문장,상
자기 머리털로 닦고 그 발에 입맞추고 향유를 부으니,문장,상
예수를 청한 바리새인이 이것을 보고 마음에 이르되 이 사람이,문장,상
예수께서 대답하여 이르시되 시몬아 내가 네게 이를 말이 있다,문장,상
탕감함을 받은 자니이다 이르시되 네 판단이 옳다 하시고,문장,상
여자를 보느냐 내가 네 집에 들어올 때 너는 내게 발 씻을 물도,문장,상
이 여자는 눈물로 내 발을 적시고 그 머리털로 닦았으며,문장,상
그는 내가 들어올 때로부터 내 발에 입맞추기를 그치지,문장,상
이러므로 내가 네게 말하노니 그의 많은 죄가 사하여졌도다,문장,상
이에 여자에게 이르시되 네 죄사함을 받았느니라 하시니,문장,상
예수께서 여자에게 이르시되 네 믿음이 너를 구원하였으니,문장,상
또한 악귀를 쫓아내심과 병 고침을 받은 어떤 여자들 곧 일곱,문장,상
헤롯의 청지기 구사의 아내 요안나와 수산나와 다른 여러,문장,상
각 동네 사람들이 예수께로 나아와 큰 무리를 이루니,문장,상
씨를 뿌리는 자가 그 씨를 뿌리러 나가서 뿌릴새 더러는 길가에,문장,상
더러는 바위 위에 떨어지매 났다가 습기가 없으므로 말랐고,문장,상
더러는 가시떨기 속에 떨어지매 가시가 함께 자라서 기운을,문장,상
더러는 좋은 땅에 떨어지매 나서 백 배의 결실을 하였느니라 이,문장,상
말씀을 하시고 외치시되 들을 귀 있는 자는 들을지어다,문장,상
너희에게는 허락되었으나 다른 사람에게는 비유로 하나니,문장,상
길가에 있다는 것은 말씀을 들은 자니 이에 마귀가 가서 그들이,문장,상
받으나 뿌리가 없어 잠깐 믿다가 시련을 당할 때에 배반하는,문장,상
가시떨기에 떨어졌다는 것은 말씀을 들은 자이나 지내는 중,문장,상
좋은 땅에 있다는 것은 착하고 좋은 마음으로 말씀을 듣고,문장,상
덮거나 평상 아래에 두지 아니하고 등경 위에 두나니,문장,상
숨은 것이 장차 드러나지 아니 할 것이 없고 감추인 것이,문장,상
예수의 어머니와 그 동생들이 왔으나 무리로 인하여 가까이,문장,상
어떤 이가 알리되 당신의 어머니와 동생들이 당신을 보려고,문장,상
내 어머니와 내 동생들은 곧 하나님의 말씀을 듣고 행하는 이,문장,상
하루는 제자들과 함께 배에 오르사 그들에게 이르시되,문장,상
행선할 때에 예수께서 잠이 드셨더니 마침 광풍이 호수로,문장,상
제자들이 나아와 깨워 이르되 주여 주여 우리가 죽겠나이다,문장,상
한대 예수께서 잠을 깨사 바람과 물결을 꾸짖으시니,문장,상
제자들에게 이르시되 너희 믿음이 어디 있느냐 하시니 그들이,문장,상
그가 누구이기에 바람과 물을 명하매 순종하는가 하더라,문장,상
예수께서 육지에 내리시매 그 도시 사람으로서 귀신들린 자,문장,상
그 사람은 오래 옷을 입지 아니하며 집에 거하지도 아니하고,문장,상
예수를 보고 부르짖으며 그 앞에 엎드려 큰 소리로 불러 이르되,문장,상
지극히 높으신 하나님의 아들 예수여 당신이 나와 무슨 상관이,문장,상
있나이까 당신께 구하노니 나를 괴롭게 하지 마옵소서 하니,문장,상
그를 쇠사슬과 고랑에 매어 지켰으되 그 맨 것을 끊고,문장,상
예수께서 네 이름이 무엇이냐 물으신즉 이르되 군대라 하니,문장,상
마침 그 곳에 많은 돼지 떼가 산에서 먹고 있는지라 귀신들이,문장,상
귀신들이 그 사람에게서 나와 돼지에게로 들어가니,문장,상
그 떼가 비탈로 내리달아 호수에 들어가 몰사하거늘,문장,상
그 이루어진 일을 보러 나와서 예수께 이르러 귀신 나간 사람이,문장,상
옷을 입고 정신이 온전하여 예수의 발치에 앉아 있는 것을 보고,문장,상
귀신들렸던 자가 어떻게 구원 받았는지를 본 자들이,문장,상
예수께 떠나가시기를 구하더라 예수께서 배에 올라,문장,상
함께 있기를 구하였으나 예수께서 그를 보내시며 이르시되,문장,상
그가 가서 예수께서 자기에게 어떻게 큰 일을 행하셨는지를 온,문장,상
와서 예수의 발 아래에 엎드려 자기 집에 오시기를 간구하니,문장,상
이는 자기에게 열두 살 된 외딸이 있어 죽어감이러라,문장,상
예수의 뒤로 와서 그 옷 가에 손을 대니 혈루증이 즉시 그쳤더라,문장,상
예수께서 이르시되 내게 손을 댄 자가 누구냐 하시니 다 아니라,문장,상
할 때에 베드로가 이르되 주여 무리가 밀려들어 미나이다,문장,상
예수께서 이르시되 딸아 네 믿음이 너를 구원하였으니,문장,상
아직 말씀하실 때에 회당장의 집에서 사람이 와서 말하되,문장,상
당신의 딸이 죽었나이다 선생을 더 괴롭게 하지 마소서 하거늘,문장,상
예수께서 들으시고 이르시되 두려워하지 말고 믿기만 하라,문장,상
그 집에 이르러 베드로와 요한과 야고보와 아이의 부모 외에는,문장,상
모든 사람이 아이를 위하여 울며 통곡하매 예수께서 이르시되,문장,상
예수께서 아이의 손을 잡고 불러 이르시되 아이야 일어나라,문장,상
그 영이 돌아와 아이가 곧 일어나거늘 예수께서 먹을 것을 주라,문장,상
예수께서 열두 제자를 불러 모으사 모든 귀신을 제어하며,문장,상
하나님의 나라를 전파하며 앓는 자를 고치게 하려고,문장,상
지팡이나 배낭이나 양식이나 돈이나 두 벌 옷을 가지지 말며,문장,상
어느 집에 들어가든지 거기서 머물다가 거기서 떠나라,문장,상
그 성에서 떠날 때에 너희 발에서 먼지를 떨어 버려 그들에게,문장,상
제자들이 나가 각 마을에 두루 다니며 곳곳에 복음을 전하며,문장,상
분봉왕 헤롯이 이 모든 일을 듣고 심히 당황하여 하니,문장,상
이는 어떤 사람은 요한이 죽은 자 가운데서 살아났다고도 하며,문장,상
어떤 사람은 옛 선지자 한 사람이 다시 살아났다고도 함이라,문장,상
헤롯이 이르되 요한은 내가 목을 베었거늘 이제 이런 일이,문장,상
사도들이 돌아와 자기들이 행한 모든 것을 예수께 여쭈니,문장,상
따라왔거늘 예수께서 그들을 영접하사 하나님 나라의 일을,문장,상
먹을 것을 얻게 하소서 우리가 있는 여기는 빈 들이니이다,문장,상
예수께서 이르시되 너희가 먹을 것을 주라 하시니 여짜오되,문장,상
우리에게 떡 다섯 개와 물고기 두 마리 밖에 없으니 이 모든,문장,상
먹을 것을 사지 아니하고서는 할 수 없사옵나이다 하니,문장,상
이는 남자가 한 오천 명 됨이러라 제자들에게 이르시되,문장,상
예수께서 떡 다섯 개와 물고기 두 마리를 가지사 하늘을 우러러,문장,상
먹고 다 배불렀더라 그 남은 조각을 열두 바구니를 거두니라,문장,상
예수께서 따로 기도하실 때에 제자들이 주와 함께 있더니,문장,상
대답하여 이르되 세례 요한이라 하고 더러는 엘리야라,문장,상
더러는 옛 선지자 중의 한 사람이 살아났다 하나이다,문장,상
경고하사 이 말을 아무에게도 이르지 말라 명하시고,문장,상
장로들과 대제사장들과 서기관들에게 버린 바 되어 죽임을,문장,상
또 무리에게 이르시되 아무든지 나를 따라오려거든,문장,상
자기를 부인하고 날마다 제 십자가를 지고 나를 따를 것이니라,문장,상
잃을 것이요 누구든지 나를 위하여 제 목숨을 잃으면,문장,상
사람이 만일 온 천하를 얻고도 자기를 잃든지 빼앗기든지 하면,문장,상
인자도 자기와 아버지와 거룩한 천사들의 영광으로,문장,상
여기 서 있는 사람 중에 죽기 전에 하나님의 나라를 볼 자들도,문장,상
말씀을 하신 후 팔 일쯤 되어 예수께서 베드로와 요한과,문장,상
기도하실 때에 용모가 변화되고 그 옷이 희어져 광채가 나더라,문장,상
문득 두 사람이 예수와 함께 말하니 이는 모세와 엘리야라,문장,상
영광 중에 나타나서 장차 예수께서 예루살렘에서 별세하실,문장,상
졸다가 온전히 깨어나 예수의 영광과 및 함께 선 두 사람을,문장,상
두 사람이 떠날 때에 베드로가 예수께 여짜오되 주여,문장,상
우리가 여기 있는 것이 좋사오니 우리가 초막 셋을 짓되,문장,상
이 말 할 즈음에 구름이 와서 그들을 덮는지라 구름 속으로,문장,상
이는 나의 아들 곧 택함을 받은 자니 너희는 그의 말을 들으라,문장,상
소리가 그치매 오직 예수만 보이더라 제자들이 잠잠하여,문장,상
그 본 것을 무엇이든지 그 때에는 아무에게도 이르지,문장,상
당신의 제자들에게 내쫓아 주기를 구하였으나 그들이,문장,상
예수께서 대답하여 이르시되 믿음이 없고 패역한 세대여,문장,상
너희에게 참으리요 네 아들을 이리로 데리고 오라 하시니,문장,상
올 때에 귀신이 거꾸러뜨리고 심한 경련을 일으키게 하는지라,문장,상
일을 놀랍게 여길새 예수께서 제자들에게 이르시되,문장,상
너희를 반대하지 않는 자는 너희를 위하는 자니라 하시니라,문장,상
예수께서 승천하실 기약이 차가매 예루살렘을 향하여,문장,상
사자들을 앞서 보내시매 그들이 가서 예수를 위하여,문장,상
예수께서 예루살렘을 향하여 가시기 때문에 그들이,문장,상
우리가 불을 명하여 하늘로 부터 내려 저들을 멸하라,문장,상
예수께서 이르시되 여우도 굴이 있고 공중의 새도 집이 있으되,문장,상
또 다른 사람에게 나를 따르라 하시니 그가 이르되 나로,문장,상
이르시되 죽은 자들로 자기의 죽은 자들을 장사하게 하고,문장,상
또 다른 사람이 이르되 주여 내가 주를 따르겠나이다마는 나로,문장,상
뒤를 돌아보는 자는 하나님의 나라에 합당하지 아니하니라,문장,상
칠십 인을 세우사 친히 가시려는 각 동네와 각 지역으로,문장,상
이르시되 추수할 것은 많되 일꾼이 적으니 그러므로,문장,상
추수하는 주인에게 청하여 추수할 일꾼들을 보내 주소서 하라,문장,상
갈지어다 내가 너희를 보냄이 어린 양을 이리 가운데로,문장,상
어느 집에 들어가든지 먼저 말하되 이 집이 평안할지어다 하라,문장,상
만일 평안을 받을 사람이 거기 있으면 너희의 평안이,문장,상
그에게 머물 것이요 그렇지 않으면 너희에게로 돌아오리라,문장,상
그 집에 유하며 주는 것을 먹고 마시라 일꾼이 그 삯을 받는 것이,문장,상
또 말하기를 하나님의 나라가 너희에게 가까이 왔다 하라,문장,상
어느 동네에 들어가든지 너희를 영접하지 아니하거든,문장,상
너희 동네에서 우리 발에 묻은 먼지도 너희에게 떨어버리노라,문장,상
내가 너희에게 말하노니 그 날에 소돔이 그 동네보다,문장,상
너희에게 행한 모든 권능을 두로와 시돈에서 행하였더라면,문장,상
그들이 벌써 베옷을 입고 재에 앉아 회개하였으리라,문장,상
심판 때에 두로와 시돈이 너희보다 견디기 쉬우리라,문장,상
가버나움아 네가 하늘에까지 높아지겠느냐 음부에까지,문장,상
너희 말을 듣는 자는 곧 내 말을 듣는 것이요 너희를 저버리는,문장,상
자는 곧 나를 저버리는 것이요 나를 저버리는 자는 나 보내신,문장,상
그러나 귀신들이 너희에게 항복하는 것으로 기뻐하지 말고,문장,상
너희 이름이 하늘에 기록된 것으로 기뻐하라 하시니라,문장,상
어린 아이들에게는 나타내심을 감사하나이다 옳소이다,문장,상
내 아버지께서 모든 것을 내게 주셨으니 아버지 외에는 아들이,문장,상
누군인지 아는 자가 없고 아들과 또 아들의 소원대로,문장,상
계시를 받는 자 외에는 아버지가 누군인지 아는 자가 없나이다,문장,상
너희가 보는 바를 보고자 하였으되 보지 못하였으며,문장,상
너희가 듣는 바를 듣고자 하였으되 듣지 못하였느니라,문장,상
예수께서 이르시되 율법에 무엇이라 기록되었으며,문장,상
대답하여 이르되 네 마음을 다하며 목숨을 다하며 힘을 다하며,문장,상
예수께서 이르시되 네 대답이 옳도다 이를 행하라 그러면,문장,상
이 사람이 자기를 옳게 보이려고 예수께 여짜오되 그러면,문장,상
예루살렘에서 여리고로 내려가다가 강도를 만나매 강도들이,문장,상
마침 한 제사장이 그 길로 내려가다가 그를 보고 피하여,문장,상
또 이와 같이 한 레위인도 그 곳에 이르러 그를 보고 피하여,문장,상
어떤 사마리아 사람은 여행하는 중 거기 이르러 그를 보고,문장,상
가까이 가서 기름과 포도주를 그 상처에 붓고 싸매고,문장,상
자기 짐승에 태워 주막으로 데리고 가서 돌보아 주니라,문장,상
그 이튿날 그가 주막 주인에게 데나리온 둘을 내어 주며 이르되,문장,상
네 생각에는 이 세 사람 중에 누가 강도 만난 자의 이웃이,문장,상
그들이 길 갈 때에 예수께서 한 마을에 들어가시매 마르다라,문장,상
나 혼자 일하게 두는 것을 생각하지 아니하시나이까 그를,문장,상
주께서 대답하여 이르시되 마르다야 마르다야 네가 많은 일로,문장,상
몇 가지만 하든지 혹은 한 가지만이라도 족하니라 마리아는 이,문장,상
좋은 편을 택하였으니 빼앗기지 아니하리라 하시니라,문장,상
예수께서 이르시되 너희는 기도할 때에 이렇게 하라 아버지여,문장,상
이름이 거룩히 여김을 받으시오며 나라가 임하옵시며,문장,상
내 벗이 여행 중에 내게 왔으나 내가 먹일 것이 없노라 하면,문장,상
그가 안에서 대답하여 이르되 나를 괴롭게 하지 말라 문이,문장,상
인하여서는 일어나 주지 아니할지라도 그 간청함을 인하여,문장,상
찾아낼 것이요 문을 두드리라 그러면 너희에게 열릴 것이니,문장,상
받을 것이요 찾는 이는 찾아낼 것이요 두드리는 이에게는 열릴,문장,상
너희 중에 아버지된 자로서 누가 아들이 생선을 달라,문장,상
너희가 악할지라도 좋은 것을 자식에게 줄 줄 알거든 하물며,문장,상
너희 하늘 아버지께서 구하는 자에게 성령을 주시지 않겠느냐,문장,상
그 중에 더러는 말하기를 그가 귀신의 왕 바알세불을 힘입어,문장,상
또 더러는 예수를 시험하여 하늘로부터 오는 표적을 구하니,문장,상
너희 말이 내가 바알세불을 힘입어 귀신을 쫓아낸다 하니,문장,상
만일 사탄이 스스로 분쟁하면 그의 나라가 어떻게 서겠느냐,문장,상
너희 아들들은 누구를 힘입어 쫓아내느냐 그러므로 그들이,문장,상
그러나 내가 만일 하나님의 손을 힘입어 귀신을 쫓아낸다면,문장,상
강한 자가 와서 그를 굴복시킬 때에는 그가 믿던 무장을 빼앗고,문장,상
나와 함께 아니하는 자는 나를 반대하는 자요 나와 함께 모으지,문장,상
더러운 귀신이 사람에게서 나갔을 때에 물 없는 곳으로 다니며,문장,상
쉬기를 구하되 얻지 못하고 이에 이르되 내가 나온 내 집으로,문장,상
이에 가서 저보다 더 악한 귀신 일곱을 데리고 들어가서 거하니,문장,상
이 말씀을 하실 때에 무리 중에서 한 여자가 음성을 높여 이르되,문장,상
당신을 밴 태와 당신을 먹인 젖이 복이 있나이다 하니,문장,상
요나가 니느웨 사람들에게 표적이 됨과 같이 인자도 이,문장,상
심판 때에 남방 여왕이 일어나 이 세대 사람을 정죄하리니,문장,상
땅 끝에서 왔음이거니와  솔로몬보다 더 큰 이가 여기 있으며,문장,상
심판 때에 니느웨 사람들이 일어나 이 세대 사람을 정죄하리니,문장,상
회개하였음이거니와 요나보다 더 큰 이가 여기 있느니라,문장,상
누구든지 등불을 켜서 움 속에나 말 아래에 두지 아니하고,문장,상
등경 위에 두나니 이는 들어가는 자로 그 빛을 보게 하려 함이라,문장,상
네 온 몸이 밝아 조금도 어두운 데가 없으면 등불의 빛이,문장,상
자기와 함께 점심 잡수시기를 청하므로 들어가 앉으셨더니,문장,상
잡수시기 전에 손 씻지 아니하심을 이 바리새인이 보고,문장,상
어리석은 자들아 밖을 만드신 이가 속도 만들지 아니하셨느냐,문장,상
그러나 그 안에 있는 것으로 구제하라 그리하면 모든 것이,문장,상
화 있을진저 너희 바리새인이여 너희가 박하와 운향과 모든,문장,상
그러나 이것도 행하고 저것도 버리지 말아야 할지니라,문장,상
너희가 회당의 높은 자리와 시장에서 문안 받는 것을,문장,상
선생님 이렇게 말씀하시니 우리까지 모욕하심이니이다,문장,상
지기 어려운 짐을 사람에게 지우고 너희는 한 손가락도 이,문장,상
화 있을진저 너희는 선지자들의 무덤을 만드는도다,문장,상
너희가 너희 조상의 행한 일에 증인이 되어 옳게 여기는도다,문장,상
그 중에서 더러는 죽이며 또 박해하리라 하였느니라,문장,상
창세 이후로 흘린 모든 선지자의 피를 이 세대가 담당하되,문장,상
곧 아벨의 피로부터 제단과 성전 사이에서 죽임을 당한,문장,상
내가 너희에게 이르노니 과연 이 세대가 담당하리라,문장,상
너희가 지식의 열쇠를 가져가서 너희도 들어가지 않고,문장,상
그 입에서 나오는 말을 책잡고자 하여 노리고있더라,문장,상
그 동안에 무리 수만 명이 모여 서로 밟힐 만큼 되었더니,문장,상
광명한 데서 들리고 너희가 골방에서 귀에 대고 말한 것이,문장,상
내가 내 친구 너희에게 말하노니 몸을 죽이고 그 후에는 능히 더,문장,상
곧 죽인 후에 또한 지옥에 던져 넣는 권세 있는 그를 두려워하라,문장,상
아니냐 그러나 하나님 앞에는 그 하나도 잊어버리시는 바 되지,문장,상
너희에게는 심지어 머리털까지도 다 세신 바 되었나니,문장,상
두려워하지 말라 너희는 많은 참새보다 더 귀하니라,문장,상
인자도 하나님의 사자들 앞에서 그를 시인할 것이요,문장,상
사람 앞에서 나를 부인하는 자는 하나님의 사자들 앞에서,문장,상
사하심을 받으려니와 성령을 모독하는 자는 사하심을 받지,문장,상
사람이 너희를 회당이나 위정자나 권세 있는 자 앞에 끌고,문장,상
마땅히 할 말을 성령이 곧 그 때에 너희에게 가르치시리라,문장,상
사람아 누가 나를 너희의 재판장이나 물건 나누는 자로,문장,상
그들에게 이르시되 삼가 모든 탐심을 물리치라 사람의 생명이,문장,상
또 비유로 그들에게 말하여 이르시되 한 부자가 그 밭에 소출이,문장,상
심중에 생각하여 이르되 내가 곡식 쌓아 둘 곳이 없으니,문장,상
또 이르되 내가 이렇게 하리라 내 곳간을 헐고 더 크게 짓고,문장,상
또 내가 내 영혼에게 이르되 영혼아 여러 해 쓸 물건을 많이,문장,상
쌓아 두었으니 평안히 쉬고 먹고 마시고 즐거워하자 하리라,문장,상
하나님은 이르시되 어리석은 자여 오늘 밤에 네 영혼을 도로,문장,상
또 제자들에게 이르시되 그러므로 내가 너희에게 이르노니,문장,상
까마귀를 생각하라 심지도 아니하고 거두지도 아니하며,문장,상
또 너희 중에 누가 염려함으로 그 키를 한 자라도 더할 수 있느냐,문장,상
그런즉 가장 작은 일도 하지 못하면서 어찌 다른 일들을,문장,상
짜지도 아니하느니라 그러나 내가 너희에게 말하노니,문장,상
오늘 있다가 내일 아궁이에 던져지는 들풀도 하나님이,문장,상
이렇게 입히시거든 하물며 너희일까보냐 믿음이 작은 자들아,문장,상
너희는 무엇을 먹을까 무엇을 마실까 하여 구하지 말며,문장,상
너희 소유를 팔아 구제하여 낡아지지 아니하는 배낭을 만들라,문장,상
곧 하늘에 둔 바 다함이 없는 보물이니 거기는 도둑도 가까이,문장,상
너희는 마치 그 주인이 혼인 집에서 돌아와 문을 두드리면,문장,상
주인이 와서 깨어 있는 것을 보면 그 종들은 복이 있으리로다,문장,상
주인이 혹 이경에나 혹 삼경에 이르러서도 종들이 그같이 하고,문장,상
어느 때에 이를 줄 알았더라면 그 집을 뚫지 못하게 하였으리라,문장,상
비유를 우리에게 하심이니이까 모든 사람에게 하심이니이까,문장,상
진실한 청지기가 되어 주인에게 그 집 종들을 맡아 때를 따라,문장,상
주인이 이를 때에 그 종이 그렇게 하는 것을 보면 그 종은 복이,문장,상
만일 그 종이 마음에 생각하기를 주인이 더디 오리라 하여,문장,상
생각하지 않은 날 알지 못하는 시간에 그 종의 주인이,문장,상
이르러 엄히 때리고 신실하지 아니한 자의 받는 벌에 처하리니,문장,상
알지 못하고 맞을 일을 행한 종은 적게 맞으리라 무릇 많이,문장,상
받은 자에게는 많이 요구할 것이요 많이 맡은 자에게는 많이,문장,상
내가 불을 땅에 던지러 왔노니 이 불이 이미 붙었으면,문장,상
이후부터 한 집에 다섯 사람이 있어 분쟁하되 셋이 둘과,문장,상
또 무리에게 이르시되 너희가 구름이 서쪽에서 이는 것을 보면,문장,상
곧 말하기를 소나기가 오리라 하나니 과연 그러하고,문장,상
남풍이 부는 것을 보면 말하기를 심히 더우리라 하나니,문장,상
또 어찌하여 옳은 것을 스스로 판단하지 아니하느냐,문장,상
네가 너를 고발하는 자와 함께 법관에게 갈 때에 길에서,문장,상
너를 옥졸에게 넘겨 주어 옥졸이 옥에 가둘까 염려하라,문장,상
갚지 아니하고서는 결코 거기서 나오지 못하리라 하시니라,문장,상
와서 빌라도가 어떤 갈릴리 사람들의 피를 그들의 제물에 섞은,문장,상
대답하여 이르시되 너희는 이 갈릴리 사람들이 이같이,문장,상
해 받으므로 다른 모든 갈릴리 사람보다 죄가 더 있는 줄 아느냐,문장,상
너희에게 이르노니 아니라 너희도 만일 회개하지 아니하면 다,문장,상
또 실로암에서 망대가 무너져 치어 죽은 열여덟 사람이,문장,상
예루살렘에 거한 다른 모든 사람보다 죄가 더 있는 줄 아느냐,문장,상
무화과나무에서 열매를 구하되 얻지 못하니 찍어버리라,문장,상
예수께서 보시고 불러 이르시되 여자여 네가 네 병에서 놓였다,문장,상
안수하시니 여자가 곧 펴고 하나님께 영광을 돌리는지라,문장,상
예수께서 안식일에 병 고치시는 것을 분 내어 무리에게 이르되,문장,상
그 동안에 와서 고침을 받을 것이요 안식일에는 하지 말,문장,상
외식하는 자들아 너희가 각각 안식일에 자기의 소나 나귀를,문장,상
반대하는 자들은 부끄러워하고 온 무리는 그가 하시는 모든,문장,상
하나님의 나라가 무엇과 같을까 내가 무엇으로 비교할까,문장,상
마치 사람이 자기 채소밭에 갖다 심은 겨자씨 한 알 같으니 자라,문장,상
나무가 되어 공중의 새들이 그 가지에 깃들였느니라,문장,상
또 이르시되 내가 하나님의 나라를 무엇으로 비교할까,문장,상
예수께서 각 성 각 마을으로 다니사 가르치시며 예루살렘으로,문장,상
좁은 문으로 들어가기를 힘쓰라 내가 너희에게 이르노니,문장,상
일어나 문을 한 번 닫은 후에 너희가 밖에 서서 문을 두드리며,문장,상
나는 너희가 어디에서 온 자인지 알지 못하노라 하리니,문장,상
그 때에 너희가 말하되 우리는 주 앞에서 먹고 마셨으며,문장,상
주는 또한 우리를 길거리에서 가르치셨나이다 하나,문장,상
나는 너희가 어디에서 왔는지 알지 못하노라 행악하는 모든,문장,상
오직 너희는 밖에 쫓겨난 것을 볼 때에 거기서 슬피 울며,문장,상
나가서 여기를 떠나소서 헤롯이 당신을 죽이고자 하나이다,문장,상
그러나 오늘과 내일과 모레는 내가 갈 길을 가야 하리니,문장,상
오시는 이를 찬송하리로다 할 때까지는 나를 보지 못하리라,문장,상
안식일에 예수께서 한 바리새인 지도자의 집에 떡 잡수시러,문장,상
예수께서 대답하여 율법교사들과 바리새인들에게 이르시되,문장,상
잠잠하거늘 예수께서 그 사람을 데려다가 고쳐 보내시고,문장,상
네가 누구에게나 혼인 잔치에 청함을 받았을 때에 높운 자리에,문장,상
그렇지 않으면 너보다 더 높은 사람이 청함을 받은 경우에,문장,상
너와 그를 청한 자가 와서 너더러 이 사람에게 자리를 내주라,문장,상
하리니 그 때에 네가 부끄러워 끝자리로 가게 되리라,문장,상
청함을 받았을 때에 차라리 가서 끝자리에 앉으라 그러면,문장,상
너를 청한 자가 와서 너더러 벗이여 올라 앉으라 하리니,문장,상
그 때에야 함께 앉은 모든 사람 앞에서 영광이 있으리라,문장,상
두렵건대 그 사람들이 너를 도로 청하여 네게 갚음이,문장,상
차라리 가난한 자들과 몸 불편한 자들과 저는 자들과 맹인들을,문장,상
그리하면 그들이 갚을 것이 없으므로 네게 복이 되리니,문장,상
이는 의인들의 부활 시에 네가 갚음을 받겠음이라 하시더라,문장,상
무릇 하나님의 나라에서 떡을 먹는 자는 복되도다 하니,문장,상
잔치할 시각에 그 청하였던 자들에게 종을 보내어 이르되,문장,상
또 한 사람은 이르되 나는 소 다섯 겨리를 샀으매 시험하러 가니,문장,상
종이 돌아와 주인에게 그대로 고하니 이에 집 주인이 노하여,문장,상
나가서 가난한 자들과 몸 불편한 자들과 맹인들과 저는 자들을,문장,상
전에 청하였던 그 사람들은 하나도 내 잔치를 맛보지 못하리라,문장,상
수많은 무리가 함께 갈새 예수께서 돌이키사 이르시되,문장,상
무릇 내게 오는 자가 자기 부모와 처자와 형제와 자매와 더욱이,문장,상
자기 목숨까지 미워하지 아니하면 능히 내 제자가 되지 못하고,문장,상
나를 따르지 않는 자도 능히 내 제자가 되지 못하리라,문장,상
너희 중의 누가 망대를 세우고자 할진대 자기의 가진 것이,문장,상
준공하기까지에 족할는지 먼저 앉아 그 비용을 계산하지,문장,상
그렇게 아니하여 그 기초만 쌓고 능히 이루지 못하면,문장,상
이르되 이 사람이 공사를 시작하고 능히 이루지 못하였다,문장,상
다른 임금과 싸우러 갈 때에 먼저 앉아 일만 명으로써 저 이만,문장,상
오는 자를 대적할 수 있을까 헤아리지 아니하겠느냐,문장,상
그가 아직 멀리 있을 때에 사신을 보내어 화친을 청할지니라,문장,상
소유를 버리지 아니하면 능히 내 제자가 되지 못하리라,문장,상
소금이 좋은 것이나 소금도 만일 그 맛을 잃으면 무엇으로,문장,상
모든 세리와 죄인들이 말씀을 들으러 가까이 나아오니,문장,상
바리새인과 서기관들이 수군거려 이르되 이 사람이,문장,상
그 잃은 것을 찾아내기까지 찾아다니지 아니하겠느냐,문장,상
나와 함께 즐기자 나의 잃은 양을 찾아내었노라 하리라,문장,상
내가 너희에게 이르노니 이와 같이 죄인 한 사람이 회개하면,문장,상
어느 여자가 열 드라크마가 있는데 하나를 잃으면 등불을 켜고,문장,상
집을 쓸며 찾아내기까지 부지런히 찾지 아니하겠느냐,문장,상
나와 함께 즐기자 잃은 드라크마를 찾아내었노라 하리라,문장,상
재산 중에서 내게 돌아올 분깃을 내게 주소서 하는지라,문장,상
그 후 며칠이 안 되어 둘째 아들이 재물을 다 모아 가지고,문장,상
먼 나라에 가 거기서 허랑방탕하여 그 재산을 낭비하더니,문장,상
다 없앤 후 그 나라에 크게 흉년이 들어 그가 비로소 궁핍한지라,문장,상
가서 그 나라 백성 중 한 사람에게 붙여 사니 그가 그를 들로,문장,상
이에 스스로 돌이켜 이르되 내 아버지에게는 양식이,문장,상
풍족한 품꾼이 얼마나 많은가 나는 여기서 주려 죽는구나,문장,상
내가 일어나 아버지께 가서 이르기를 아버지 내가 하늘과,문장,상
일컬음을 감당하지 못하겠나이다 나를 품꾼의 하나로,문장,상
아들이 이르되 아버지 내가 하늘과 아버지께 죄를 지었사오니,문장,상
