내용,종류,수준
모세가 아론의 삼촌 웃시엘의 아들 미사엘과 엘사반을 불러,문장,상
그들에게 이르되 나아와 너희 형제들을 성소 앞에서 진영,문장,상
그들이 나와 모세가 말한 대로 그들을 옷 입은 채 진영 밖으로,문장,상
모세가 아론과 그의 아들 엘르아살과 이다말에게 이르되,문장,상
오직 너희 형제 이스라엘 온 족속은 여호와께서 치신 불로,문장,상
여호와의 관유가 너희에게 있은 즉 너희는 회막 문에 나가지,문장,상
그리하면 죽음을 면하리라 그들이 모세의 말대로 하니라,문장,상
회막에 들어갈 때에는 포도주나 독주를 마시지 말라 그리하여,문장,상
너희 죽음을 면하라 이는 너희 대대로 지킬 영영한 규례라,문장,상
그리하여야 너희가 거룩하고 속된 것을 분별하며 부정하고,문장,상
모세가 아론과 그 남은 아들 엘르아살에게와 이다말에게,문장,상
이르되 여호와께 드린 화제물 중 소제의 남은 것은 지극히,문장,상
너희는 그것을 취하여 누룩을 넣지 말고 제단 곁에서 먹되,문장,상
이는 여호와의 화제물 중 네 소득과 네 아들들의 소득인즉,문장,상
가슴과 들어올린 뒷다리는 너와 네 자녀가 너와 함께 정결한,문장,상
이는 이스라엘 자손의 화목제물 중에서 네 소득과 네 아들들의,문장,상
가슴을 화제물의 기름과 함께 가져다가 여호와 앞에 흔들어,문장,상
이는 여호와의 명령대로 너와 네 자손의 영원한 소득이니라,문장,상
모세가 속죄제 드린 염소를 찾은즉 이미 불살랐는지라,문장,상
그가 아론의 남은 아들 엘르아살와 이다말에게 노하여 이르되,문장,상
이 속죄제물은 지극히 거룩하거늘 너희가 어찌하여,문장,상
여호와 앞에 속죄하게 하려고 너희에게 주신 것이니라,문장,상
내게 임하였거늘 오늘 내가 속죄제물을 먹었더라면,문장,상
갈라진 짐승 중에도 너희가 먹지 못할 것은 이러하니,문장,상
낙타는 새김질은 하되 굽이 갈라지지 아니하였으므로,문장,상
사반도 새김질은 하되 굽이 갈라지지 아니하였으므로,문장,상
토끼도 새김질은 하되 굽이 갈라지지 아니하였으므로,문장,상
돼지는 굽이 갈라져 쪽발이로되 새김질을 못하므로,문장,상
너희는 이러한 고기를 먹지 말고 그 주검도 만지지 말라,문장,상
물에 있는 모든 것 중에서 너희가 먹을 만한 것은 이것이니,문장,상
것 곧 강과 바다에 있는 것으로서 지느러미와 비늘 없는 모든,문장,상
이들은 너희에게 가증한 것이니 너희는 그 고기를 먹지 말고,문장,상
수중 생물에 지느러미와 비늘 없는 것은 너희가 혐오할,문장,상
새 중에 너희가 가증히 여길 것은 이것이라 이것들이,문장,상
가증한즉 먹지 말지니 곧 독수리와 솔개와 물수리와,문장,상
곤충 중에 그 발에 뛰는 다리가 있어서 땅에서 뛰는 것은 너희가,문장,상
종류와 귀뚜라미 종류와 팥중이 종류는 너희가 먹으려니와,문장,상
누구든지 이것들의 주검을 만지면 저녁까지 부정할 것이며,문장,상
굽이 갈라진 모든 짐승 중에 쪽발이 아닌 것이나 새김질 아니,문장,상
하는 것의 주검은 다 네게 부정하니 만지는 자는 부정할 것이요,문장,상
네 발로 다니는 모든 짐승 중 발바닥으로 다니는 것은 다,문장,상
네게 부정하니 그 주검을 만지는 자는 저녁까지 부정할 것이며,문장,상
그 주검을 옳기는 자는 그 옷을 빨지니 저녁까지 부정하리라,문장,상
도마뱀붙이와 육지 악어와 도마뱀과 사막 도마뱀과,문장,상
모든 기는 것 중 이것들은 네게 부정하니 그 주검을 만지는 모든,문장,상
나무 그릇에든지 의복에든지 가죽에든지 자루에든지 무엇에,문장,상
그것 중 어떤 것이 어느 질그릇에 떨어지면 그 속에 있는 것이 다,문장,상
부정하여질 것이요 그 같은 그릇에 담긴 마실 것도 부정할,문장,상
모두 부정하여지리니 화덕이든지 화로이든지 깨뜨려버리라,문장,상
이것이 부정하여져서 너희에게 부정한 것이 되리라,문장,상
고인 웅덩이는 부정하여지지 아니하되 그 주검에 닿는 것은,문장,상
이것들의 주검이 심을 종자에 떨어지면 그것이 정하거니와,문장,상
만일 종자에 물이 묻었을 때에 그것이 그 위에 떨어지면,문장,상
죽은 때에 그 주검을 만지는 자는 저녁까지 부정할 것이며,문장,상
그것을 먹는 자는 그 옷을 빨 것이요 저녁까지 부정할 것이며,문장,상
그 주검을 옮기는 자는 그의 옷을 빨 것이요 저녁까지,문장,상
땅에 기어다니는 모든 길짐승은 가증한즉 먹지 못할지니,문장,상
밀어 다니는 것이나 네 발로 걷는 것이나 여러 발을 가진 것이라,문장,상
너희는 기는 바 기어다니는 것 때문에 자기를 가증하게 되게,문장,상
또한 그것 때문에 스스로 더럽혀 부정하게 되게 하지 말라,문장,상
너희도 몸을 구별하여 거룩하게 하고 땅에 기는 길짐승으로,문장,상
나는 너희의 하나님이 되려고 너희를 애굽 땅에서 인도하여,문장,상
이는 짐승과 새와 물에서 움직이는 모든 생물과 땅에 기는 모든,문장,상
정한 것과 먹을 생물과 먹지 못할 생물을 분별한 것이니라,문장,상
이스라엘 자손에게 말하여 이르라 여인이 임신하여,문장,상
남자를 낳으면 그는 이레 동안 부정하리니 곧 월경할 때와 같이,문장,상
그 여인은 아직도 삼십삼 일을 지내야 산혈이 깨끗하리니,문장,상
정결하게 되는 기간이 차기 전에는 성물을 만지지도 말며,문장,상
그 여인은 번제를 위하여 일 년 된 어린 양을 가져가고,문장,상
집비둘기 새끼나 산비둘기를 회막 문 제사장에게로,문장,상
제사장은 그것을 여호와 앞에 드려서 그 여인을 위하여,문장,상
이는 아들이나 딸을 생산한 여인에게 대한 규례니라,문장,상
산비둘기 두 마리나 집비둘기 새끼 두 마리를 가져다가 하나는,문장,상
하나는 속죄제물로 삼을 것이요 제사장은 그를 위하여,문장,상
그를 곧 제사장 아론에게나 그의 아들 중 한 제사장에게로,문장,상
제사장은 그 피부의 병을 진찰할지니 환부의 털이 희어졌고,문장,상
환부가 피부보다 우묵하여졌으면 이는 나병의 환부라,문장,상
피부에 색점이 희나 우묵하지 아니하고 그 털이 희지 아니하면,문장,상
이레 만에 제사장이 또 진찰할지니 그 환부가 엷어졌고 병색이,문장,상
피부에 퍼지지 아니하였으면 피부병이라 제사장이,문장,상
그를 정하다 할 것이요 그의 옷을 빨 것이라 그리하면 정하리라,문장,상
그러나 그가 정결한지를 제사장에게 보인 후에 병이,문장,상
제사장은 진찰할지니 그 병이 피부에 퍼졌으면 그를 부정하다,문장,상
사람에게 나병이 들었거든 그를 제사장에게로 데려갈 것이요,문장,상
제사장은 진찰할지니 피부에 흰 점이 돋고 털이 희어지고,문장,상
이는 그의 피부의 오랜 나병이라 제사장이 부정하다,문장,상
할 것이요 그가 이미 부정하였은즉 가두어두지는 않을 것이며,문장,상
그 피부에 크게 발생하였으되 그 환자의 머리부터 발끝까지,문장,상
그가 진찰할 것이요 나병이 과연 그의  전신에 퍼졌으면,문장,상
그 환자를 정하다 할지니 다 희어진 자인즉 정하거니와,문장,상
그 생살이 변하여 다시 희어지면 제사장에게로 갈 것이요,문장,상
그 종처에 흰 점이 돋거나 희고 불그스름한 색점이 생겼으면,문장,상
그는 진찰하여 피부보다 얕고 그 털이 희면 그를 부정하다,문장,상
그러나 제사장이 진찰하여 거기 흰 털이 없고 피부보다,문장,상
그 병이 크게 피부에 퍼졌으면 제사장은 그를 부정하다 할지니,문장,상
이는 종기 흔적이니 제사장은 그를 정하다 할지니라,문장,상
제사장은 진찰할지니 그 색점의 털이 희고 그 자리가 피부보다,문장,상
만일 색점이 여전하여 피부에 퍼지지 아니하고 빛이 엷으면,문장,상
그 자리에 누르스름하고 가는 털이 있으면 그가 그를 부정하다,문장,상
할 것은 이는 옴이니라 머리에나 수염에 발생한 나병임이니라,문장,상
퍼지지 아니하고 그 자리에 누르스름한 털이 없고 피부보다,문장,상
그는 모발을 밀되 환부는 밀지 말 것이요 제사장은 옴 환자를 또,문장,상
피부에 피지지 아니하고 피부보다 우묵하지 아니하면,문장,상
할 것이요 그는 자기의 옷을 빨아서 정하게 되려니와,문장,상
제사장은 그를 진찰할지니 과연 옴이 피부에 퍼졌으면,문장,상
그러나 제사장이 보기에 옴이 여전하고 그 자리에 검은 털이,문장,상
났으면 그 옴은 나았고 그 사람은 정하니 제사장은 그를 정하다,문장,상
제사장은 진찰할지니 그 피부의 색점이 부유스름하면,문장,상
누구든지 그 머리털이 빠지면 그는 대머리니 정하고,문장,상
그러나 대머리나 이마 대머리에 희고 불그스름한 색점이,문장,상
있으면 이는 나병이 대머리에나 이마 대머리에 발생함이라,문장,상
그 대머리에나 이마 대머리에 돋은 색점이 희고 불그스름하여,문장,상
이는 나병 환자라 부정하니 제사장이 그를 확실히 부정하다고,문장,상
나병 환자는 옷을 찢고 머리를 풀며 윗입술을 가리고,문장,상
만일 의복에 나병 색점이 발생하여 털옷에나 베옷에나,문장,상
베나 털의 날에나 씨에나 혹 가죽에나 가죽으로 만든 모든,문장,상
그 의복에나 가죽에나 그 날에나 씨에나 가죽으로 만든 모든,문장,상
것에 병색이 푸르거나 붉으면 이는 나병의 색점이라,문장,상
제사장은 그 색점을 진찰하고 그것을 이레 동안 간직하였다가,문장,상
것에 퍼졌으면 이는 악성 나병이라 그것이 부정하므로,문장,상
그는 그 색점 있는 의복이나 털이나 베의 날이나 씨나 모든,문장,상
그 빤 곳을 볼지니 그 색점의 빛이 변하지 아니하고 그 색점이,문장,상
퍼지지 아니하였으면 부정하니 너는 그것을 불사르라,문장,상
그 의복에서나 가죽에서나 그 날에서나 씨에서나 그 색점을,문장,상
그 의복의 날에나 씨에나 가죽으로 만든 모든 것에 색점이,문장,상
것에 그 색점이 벗겨졌으면 그것을 다시 빨아야 정하리라,문장,상
이는 털옷에나 베옷에나 그 날에나 씨에나 가죽으로 만든 모든,문장,상
살아 있는 정결한 새 두 마리와 백향목과 홍색 실과 우슬초를,문장,상
가져다가 백향목과 홍색 실과 우슬초와 함께 가져다가 흐르는,문장,상
나병에서 정결함을 받을 자에게 일곱 번 뿌려 정하다 하고,문장,상
정결함을 받는 자는 그의 옷을 빨고 모든 털을 밀고 물로,문장,상
그 후에 진영에 들어올 것이나 자기 성막 밖에 이레를 머물,문장,상
일곱째 날에 그는 모든 털을 밀되 머리털과 수염과 눈썹을 다,문장,상
밀고 그의 옷을 빨고 몸을 물에 씻을 것이라 그리하면 정하리라,문장,상
여덟째 날에 그는 흠 없는 어린 숫양 두 마리와 일 년 된 흠 없는,문장,상
어린 암양 한 마리와 또 고운 가루 십분의 삼 에바에 기름 섞은,문장,상
정결하게 하는 제사장은 정결함을 받을 자와 그 물건들을 회막,문장,상
어린 숫양 한 마리를 가져다가 기름 한 록과 아울러 속건제로,문장,상
그 어린 숫양은 거룩한 장소 곧 속죄제와 번제물 잡는 곳에서,문장,상
속건제물은 속죄제물과 마찬가지로 제사장에게 돌릴지니,문장,상
정결함을 받을 자의 오른쪽 귓부리와 오른쪽 엄지 손가락과,문장,상
오른쪽 손가락으로 왼쪽 손의 기름을 찍어 그 손가락으로,문장,상
오른쪽 엄지 발가락 곧 속건제물의 피 위에 바를 것이며,문장,상
제사장은 그 번제와 소제를 제단에 드려 그를 위하여,문장,상
고운 가루 십분의 일 에바에 기름 섞은 것과 기름 한 록을 취하고,문장,상
산비둘기 둘이나 집비둘기 새끼 둘을 가져다가 하나는,문장,상
그것들을 회막 문 여호와 앞 제사장에게로 가져갈 것이요,문장,상
제사장은 속건제의 어린 양과 기름 한 록을 가져다가 여호와,문장,상
속건제의 어린 양을 잡아서 제사장은 그 속건제물의 피를,문장,상
가져다가 정결함을 받을 자의 오른쪽 귓부리와 오른쪽 엄지,문장,상
왼쪽 손의 기름을 조금 찍어 여호와 앞에 일곱 번 뿌릴 것이요,문장,상
오른쪽 엄지 발가락 곧 속건제물의 피를 바른 곳에 바를 것이며,문장,상
그 정결함을 받는 자의 머리에 발라 여호와 앞에서 그를 위하여,문장,상
산비둘기 한 마리나 집비둘기 새끼 한 마리를 드리되,문장,상
주는 가나안 땅에 너희가 이를 때에 너희 기업의 땅에서 어떤,문장,상
그 집 주인은 제사장에게 가서 말하여 알리기를 무슨 색점이,문장,상
제사장은 그 색점을 살펴보러 가기 전에 그 집안에 있는 모든,문장,상
그 집을 비우도록 명령한 후에 들어가서 그 집을 볼지니,문장,상
그 색점을 볼 때에 그 집 벽에 푸르거나 붉은 무늬의 색점이,문장,상
제사장은 그 집 문으로 나와 그 집을 이레 동안 폐쇄하였다가,문장,상
이레 만에 또 가서 살펴볼 것이요 그 색점이 벽에 퍼졌으면,문장,상
색점 있는 돌을 빼내어 성 밖 부정한 곳에 버리게 하고,문장,상
그 긁은 흙을 성 밖 부정한 곳에 쏟아 버리게 할 것이요,문장,상
돌을 빼내며 집을 긁고 고쳐 바른 후에 색점이 집에 재발하면,문장,상
제사장은 또 가서 살펴볼 것이요 그 색점이 만일 집에 퍼졌으면,문장,상
그 집을 폐쇄한 날 동안에 들어가는 자는 저녁까지 부정할,문장,상
그 집에서 자는 자는 그의 옷을 빨 것이요 그 집에서 먹는 자도,문장,상
그 집을 고쳐 바른 후에 제사장이 들어가 살펴보아서 색점이,문장,상
집에 피지지 아니하였으면 이는 색점이 나은 것이니,문장,상
새 두 마리와 백향목과 홍색 실과 우슬초를 가져다가,문장,상
백향목과 우슬초와 홍색 실과 살아 있는 새를 가져다가 잡은,문장,상
새의 피와 흐르는 물을 찍어 그 집에 일곱 번 뿌릴 것이요,문장,상
그는 새의 피와 흐르는 물과 살아 있는 새와 백향목과 우슬초와,문장,상
그 살아 있는 새는 성 밖 들에 놓아주고 그 집을 위하여,문장,상
어느 때는 부정하고 어느 때는 정함을 가르치는 것이니,문장,상
누구든지 그의 몸에 유출병이 있으면 그 유출병으로,문장,상
곧 그의 몸에서 흘러나오든지 그의 몸에서 흘러나오는 것이,문장,상
유출병이 있는 자가 앉았던 자리에 앉는 자는 그의 옷을 빨고,문장,상
유출병이 있는 자의 몸에 접촉하는 자는 그의 옷을 빨고 물로,문장,상
그의 몸 아래에 닿았던 것에 접촉한 자는 다 저녁까지 부정하며,문장,상
그런 것을 옳기는 자는 그의 옷을 빨고 물로 몸을 씻을 것이며,문장,상
아무든지 만지면 그 자는 그의 옷을 빨고 물로 몸을 씻을 것이며,문장,상
유출병이 있는 자가 만진 질그릇은 깨뜨리고 나무 그릇은 다,문장,상
그가 정결하게 되기 위하여 이레를 센 후에 옷을 빨고,문장,상
흐르는 물에 그의 몸을 씻을 것이라 그러면 그가 정하리니,문장,상
여덟째 날에 산비둘기 두 마리나 집비둘기 새끼 두 마리를,문장,상
가져다가 회막 문 여호와 앞으로 가서 제사장에게 줄 것이요,문장,상
설정한 자는 전신을 물로 씻을 것이며 저녁까지 부정하리라,문장,상
남녀가 동침하여 설정하였거든 둘 다 물로 몸을 씻을 것이며,문장,상
어떤 여인이 유출을 하되 그의 몸에 그의 유출이 피이면,문장,상
그가 불결할 동안에는 그가 누웠던 자리도 다 부정하며,문장,상
그가 앉은 자리를 만지는 자도 다 그들의 옷을 빨고 물로,문장,상
그의 침상 위에나 그가 앉은 자리 위에 있는 것을 만지는 모든,문장,상
누구든지 이 여인과 동침하여 그의 불결함에 전염되면,문장,상
이레 동안 부정할 것이라 그가 눕는 침상은 다 부정하니라,문장,상
만일 여인의 피의 유출이 그의 불결기가 아닌데도 여러 날이,문장,상
간다든지 그 유출이 그의  불결기를 지나도 계속되면,문장,상
그 부정을 유출하는 모든 날 동안은 그 불결한 때와 같이,문장,상
날 동안에 그가 눕는 침상은 그에게 불결한 때의 침상과 같고,문장,상
그가 앉는 모든 자리도 부정함이 불결한 때의 부정과 같으니,문장,상
그것들을 만지는 자는 다 부정한 즉 그의 옷을 빨고 물로,문장,상
그는 여덟째 날에 산비둘기 두 마리나 집비둘기 새끼 두 마리를,문장,상
다른 한 마리는 번제로 드려 유출로 부정한 여인을 위하여,문장,상
그들 가운데에 있는 내 성막을 그들이 더럽히고 그들이,문장,상
이 규례는 유출병이 있는 자와 설정함으로 부정하게 된 자와,문장,상
불결기의 앓은 여인과 유출병이 있는 남녀와 그리고,문장,상
여호와 앞에 나아가다가 죽은 후에 여호와께서 모세에게,문장,상
여호와께서 모세에게 이르시되 네 형 아론에게 이르라,문장,상
성소의 휘장 안 법궤 위 속죄소 앞에 아무 때나 들어오지 빨라,문장,상
이는 내가 구름 가운데에서 속죄소 위에 나타남이니라,문장,상
아론이 성소에 들어오려면 수송아지를 속죄제물로 삼고,문장,상
거룩한 세마포 속옷을 입으며 세마포 속바지를 몸에 입고,문장,상
세마포 띠를 띠며 세마포 관을 쓸지니 이것들은 거룩한 옷이라,문장,상
이스라엘 자손의 회중에게서 속죄제물로 삼기 위하여,문장,상
아론은 자기를 위한 속죄제의 수송아지를 드리되 자기와,문장,상
두 염소를 위하여 제비 뽑되 한 제비는 여호와를 위하고,문장,상
아론은 여호와를 위하여 제비 뽑은 염소를 속죄제로 드리고,문장,상
여호와 앞에 두었다가 그것으로 속죄하고 아사셀을 위하여,문장,상
향로를 가져다가 여호와 앞 제단 위에서 피운 불을 그것에,문장,상
증거궤 위 속죄소를 가리게 할지니 그리하면 그가 죽지 아니,문장,상
휘장 안에 들어가서 그 수송아지 피로 행함 같이 그 피로 행하여,문장,상
또 그들의 부정한 중에 있는 회막을 위하여 그같이 할 것이요,문장,상
그가 지성소에 속죄하러 들어가서 자기와 그의 집안과,문장,상
속죄하고 나오기까지는 누구든지 회막에 있지 못할 것이며,문장,상
그는 여호와 앞 제단으로 나와서 그것을 위하여 속죄할지니,문장,상
곧 그 수송아지의 피와 염소의 피를 가져다가 제단 귀퉁이,문장,상
그 피를 그 위에 일곱 번 뿌려 이스라엘 자손의 부정에서 제단을,문장,상
아론은 그의 두 손으로 살아 있는 염소의 머리에 안수하여,문장,상
이스라엘 자손의 모든 불의와 그 범한 모든 죄를 아뢰고,문장,상
그 죄를 염소의 머리에 두어 미리 정한 사람에게 맡겨 광야로,문장,상
아론은 회막에 들어가서 지성소에 들어갈 때에 입었던 세마포,문장,상
나와서 자기의 번제와 백성의 번제를 드려 자기와 백성을,문장,상
들여다가 속죄하였은즉 그 가죽과 고기와 똥을 밖으로,문장,상
일곱째 달 곧 그 달 십일에 너희는 스스로 괴롭게 하고,문장,상
아무 일도 하지 말되 본토인이든지 너희 중에 거류하는,문장,상
이 날에 너희를 위하여 속죄하여 너희를 정결하게 하리니,문장,상
너희의 모든 죄에서 너희가 여호와 앞에 정결하리라,문장,상
이는 너희에게 안식일 중의 안식일인즉 너희는 스스로,문장,상
기름 부음을 받고 위임되어 자기의 아버지를 대신하여,문장,상
제사장의 직분을 행하는 제사장은 속죄하되 세마포 옷 곧,문장,상
이는 너희가 영원히 지킬 규례라 이스라엘 자손의 모든,문장,상
아론과 그의 아들들과 이스라엘의 모든 자손에게 말하여,문장,상
그들에게 이르기를 여호와의 명령이 이러하시다 하라,문장,상
소나 어린 양이나 염소를 진영 안에서 잡든지 진영 밖에서,문장,상
들에서 잡던 그들의 제물을 회막 문 여호와께로 끌고,문장,상
가서 제사장에게 주어 화목제로 여호와께 드려야 할 것이요,문장,상
그 기름을 불살라 여호와께 향기로운 냄새가 되게 할 것이라,문장,상
그들은 전에 음란하게 섬기던 숫염소에게 다시 제사하지 말,문장,상
이스라엘 집사람이나 혹은 그들 중에 거류하는 거류민이,문장,상
이스라엘 집 사람이나 그들 중에 거류하는 거류민 중에 무슨,문장,상
피를 너희에게 주어 제단에 뿌려 너희의 생명을 위하여,문장,상
내가 이스라엘 자손에게 말하기를 너희 중에 아무도 피를 먹지,문장,상
너희 중에 거류하는 거류민이라도 피를 먹지 말라 하였나니,문장,상
모든 이스라엘 자손이나 그들 중에 거류하는 거류민이,문장,상
먹을 만한 짐승이나 새를 사냥하여 잡거든 그것의 피를 흘리고,문장,상
내가 이스라엘 자손에게 이르기를 너희는 어떤 육체의 피든지,문장,상
하였나니 모든 육체의 생명은 그것의 피인즉 그 피를 먹는 모든,문장,상
또 스스로 죽은 것이나 들짐승에게 찢겨 죽은 것을 먹은 모든,문장,상
자는 본토인이거나 거류민이거나 그의 옷을 빨고 물로,문장,상
몸을 씻을 것이며 저녁까지 부정하고 그 후에는 정하려니와,문장,상
그가 빨지 아니하거나 그의 몸을 물로 씻지 아니하면,문장,상
너희는 너희가 거주하던 애굽 땅의 풍속을 따르지 말며,문장,상
내가 너희를 인도할 가나안 땅의 풍속과 규례도 행하지 말고,문장,상
너희는 내 법도를 따르며 내 규례를 지켜 그대로 행하라,문장,상
너희는 내 규례와 법도를 지키라 사람이 이를 행하면 그로,문장,상
네 어머니의 하체는 곧 네 아버지의 하체이니 너는 범하지 말라,문장,상
그는 네 어머니인즉 너는 그의 하체를 범하지 말지니라,문장,상
너는 네 자매 곧 네 아버지의 딸이나 네 어머니의 딸이나,문장,상
네 손녀나 네 외손녀의 하체를 범하지 말라 이는 네 하체니라,문장,상
네 아버지의 아내가 네 아버지에게 낳은 딸은 네 누이니,문장,상
너는 네 며느리의 하체를 범하지 말라 그는 네 아들의 아내이니,문장,상
너는 여인과 그 여인의 딸의 하체를 아울러 범하지 말며,문장,상
또 그 여인의 손녀나 외손녀를 아울러 데려다가 그의 하체를,문장,상
너는 아내가 생존할 동안에 그의 자매를 데려다가 그의 하체를,문장,상
너는 여인이 월경으로 불결한 동안에 그에게 가까이 하여,문장,상
너는 결단코 자녀를 몰렉에게 주어 불로 통과하게 함으로,문장,상
네 하나님의 이름을 욕되게 하지 말라 나는 여호와이니라,문장,상
그 땅도 더러워졌으므로 내가 그 악으로 말미암아 벌하고,문장,상
너희 곧 너희의 동족이나 혹은 너희 중에 거류하는 거류민이나,문장,상
너희가 전에 있던 그 땅 주민이 이 모든 가증한 일을 행하였고,문장,상
너희도 더럽히면 그 땅이 너희가 있기 전 주민을 토함 같이,문장,상
이 가증한 모든 일을 행하는 자는 그 백성 중에서 끊어지리라,문장,상
너희가 들어가기 전에 행하던 가증한 풍속을 하나라도,문장,상
스스로 더럽히지 말라 나는 너희의 하나님 여호와이니라,문장,상
너희는 거룩하라 이는 나 여호와 너희 하나님이 거룩함이니라,문장,상
너희 각 사람은 부모를 경외하고 나의 안식일을 지키라,문장,상
너희는 헛된 것들에게로 향하지 말며 너희를 위하여,문장,상
신상들을 부어만들지 말라 나는 너희의 하나님 여호와이니라,문장,상
너희는 화목제물을 여호와께 드릴 때에 기쁘게 받으시도록,문장,상
그 제물은 드리는 날과 이튿날에 먹고 셋째 날까지 남았거든,문장,상
말미암아 죄를 담당하리니 그가 그의 백성 중에서 끊어지리라,문장,상
너희가 너희의 땅에서 곡식을 거둘 때에 너는 밭 모퉁이까지 다,문장,상
너희는 도둑질하지 말며 속이지 말며 서로 거짓말하지 말며,문장,상
너는 귀먹은 자를 저주하지 말며 맹인 앞에 장애물을 놓지 말고,문장,상
가난한 자의 편을 들지 말며 세력 있는 자라고 두둔하지 말고,문장,상
너는 네 백성 중에 돌아다니며 사람을 비방하지 말며,문장,상
네 이웃의 피를 흘려 이익을 도모하지 말라 나는 여호와이니라,문장,상
네 이웃을 반드시 견책하라 그러면 네가 그에 대하여,문장,상
다른 사람과 정혼한 여종 곧 아직 속량되거나 해방되지 못한,문장,상
그러나 그들은 죽임을 당하지는 아니하리니 그 여인이,문장,상
그 남자는 그 속건제물 곧 속건제 숫양을 회막 문 여호와께로,문장,상
제사장은 그가 범한 죄를 위하여 그 속건제의 숫양으로,문장,상
여기되 곧 삼 년 동안 너희는 그것을 할례 받지 못한 것으로,문장,상
머리 가를 둥글게 깎지 말며 수염 끝을 손상하지 말며,문장,상
죽은 자 때문에 너희의 살에 문신을 하지 말며 무늬를 놓지 말라,문장,상
내 안식일을 지키고 내 성소를 귀히 여기라 나는 여호와이니라,문장,상
너희는 신접한 자와 박수를 믿지 말며 그들을 추종하여 스스로,문장,상
너는 센 머리 앞에서 일어서고 노인의 얼굴을 공경하며,문장,상
너희와 함께 있는 거류민을 너희 중에서 낳은 자 같이 여기며,문장,상
너희는 재판할 때나 길이나 무게나 양을 잴 때 불의를 행하지,문장,상
공평한 저울과 공평한 추와 공평한 에바와 공평한 힌을,문장,상
애굽 땅에서 나오게 한 너희의 하나님 여호와이니라,문장,상
나도 그 사람에게 진노하여 그를 그의 백성 중에서 끊으리니,문장,상
이는 그가 그의 자식을 몰렉에게 주어서 내 성소를 더럽히고,문장,상
그가 그의 자식을 몰렉에게 주는 것을 그 지방 사람이,문장,상
접신한 자와 박수무당을 음란하게 따르는 자에게는 내가,문장,상
만일 누구든지 자기의 아버지나 어머니를 저주하는 자는,문장,상
그가 자기의 아버지나 어머니를 저주하였은즉 그의 피가,문장,상
누구든지 남의 아내와 간음하는 자 곧 그의 이웃의 아내와,문장,상
간음하는 자는 그 간부와 음부를 반드시 죽일지니라,문장,상
누구든지 그의 아버지의 아내와 동침하는 자는 그의 아버지의,문장,상
반드시 죽일지니 그들의 피가 자기들에게로 돌아가리라,문장,상
누구든지 그의 며느리와 동침하거든 둘 다 반드시 죽일지니,문장,상
그들이 가증한 일을 행하였음이라 그들의 피가 자기들에게로,문장,상
악행인즉 그와 그들을 함께 불사를지니 이는 너희 중에 악행이,문장,상
너는 여자와 짐승을 죽이되 그들을 반드시 죽일지니,문장,상
누구든지 그의 자매 곧 그의 아버지의 딸이나 그의 어머니의,문장,상
그가 자기의 자매의 하체를 범하였은즉 그가 그의 죄를,문장,상
누구든지 월경 중의 여인과 동침하여 그의 하체를 범하면,문장,상
이는 살붙이의 하체인즉 그들이 그들의 죄를 담당하리라,문장,상
누구든지 그의 숙모와 동침하면 그의 숙부의 하체를 범함이니,문장,상
누구든지 그의 형제의 아내를 데리고 살면 더러운 일이라,문장,상
그가 그의 형제의 하체를 범함이니 그들에게 자식이 없으리라,문장,상
그리하여야 내가 너희를 인도하여 거주하게 하는 땅이,문장,상
너희는 내가 너희 앞에서 쫓아내는 족속의 풍속을 따르지 말라,문장,상
그들이 이 모든 일을 행하므로 내가 그들을 가증히 여기노라,문장,상
내가 전에 너희에게 이르기를 너희가 그들의 땅을 기업으로,문장,상
흐르는 땅을 너희에게 주어 유업을 삼게 하리라 하였노라,문장,상
나는 너희를 만민 중에서 구별한 너희의 하나님 여호와이니라,문장,상
부정함을 구별하고 내가 너희를 위하여 부정한 것으로,문장,상
너희는 나에게 거룩할지어다 이는 나 여호와가 거룩하고,문장,상
반드시 죽일지니 곧 돌로 그를 치라 그들의 피가 자기들에게로,문장,상
여호와께서 모세에게 이르시되 아론의 자손 제사장들에게,문장,상
그의 살붙이인 그의 어머니나 그의 아버지나 그의 아들이나,문장,상
제사장은 그의 백성의 어른인즉 자신을 더럽혀 속되게 하지,문장,상
그들은 여호와의 화제 곧 그들의 하나님의 음식을 드리는,문장,상
그들은 부정한 창녀나 이혼 당한 여인을 취하지 말지니,문장,상
너는 그를 거룩히 여기라 그는 네 하나님의 음식을 드림이니라,문장,상
어떤 제사장의 딸이든지 행음하여 자신을 속되게 하면,문장,상
위임되어 그 예복을 입은 대제사장은 그의 머리를 풀지 말며,문장,상
이는 하나님께서 성별하신 관유가 그 위에 있음이니라,문장,상
과부나 이혼 당한 여자나 창녀 짓을 하는 더러운 여인을 취하지,문장,상
아론에게 말하여 이르라 누구든지 너의 자손 중 대대로,문장,상
육체에 흠이 있는 자는 그 하나님의 음식을 드리려고 가까이,문장,상
곧 맹인이나 다리 저는 자나 코가 불완전한 자나 지체가 더한,문장,상
있는 자나 습진이나 버짐이 있는 자나 고환 상한 자나,문장,상
있는 자는 나와 여호와께 화제를 드리지 못할지니 그는 흠이,문장,상
있은즉 나와서 그의 하나님께 음식을 드리지 못하느니라,문장,상
휘장 안에 들어가지 못할 것이요 제단에 가까이 하지 못할지니,문장,상
그가 내 성소를 더럽히지 못할 것은 나는 그들을 거룩하게 하는,문장,상
