내용,종류,수준
있으므로,낱말,
있을진대,낱말,
있음이라,낱말,
잊었더라,낱말,
잎사귀가,낱말,
자기들의,낱말,
자기들이,낱말,
자기보다,낱말,
자기에게,낱말,
자녀들과,낱말,
자녀들을,낱말,
자니이까,낱말,
자들이니,낱말,
자들이면,낱말,
자들이요,낱말,
자들임을,낱말,
자라하고,낱말,
자루에서,낱말,
자손들은,낱말,
자손들이,낱말,
자손에게,낱말,
자손으로,낱말,
자손이니,낱말,
자손이라,낱말,
자손이며,낱말,
자식들과,낱말,
자식들은,낱말,
자식들을,낱말,
자식들의,낱말,
자식이요,낱말,
자에게는,낱말,
자였더라,낱말,
자체하지,낱말,
작은아들,낱말,
잔치하고,낱말,
잠겼더니,낱말,
잠긴지라,낱말,
잡수시게,낱말,
잡수시고,낱말,
잡았느냐,낱말,
장막에서,낱말,
장막으로,낱말,
장사하게,낱말,
장사하고,낱말,
장사하라,낱말,
장사하러,낱말,
장사하지,낱말,
장사함을,낱말,
장성하매,낱말,
장성하여,낱말,
장성함을,낱말,
장자라도,낱말,
장자이니,낱말,
재물까지,낱말,
재촉하여,낱말,
저녁때에,낱말,
저녁에는,낱말,
저장하되,낱말,
저장하여,낱말,
저주하는,낱말,
저주하지,낱말,
저지르지,낱말,
저축하라,낱말,
적개심을,낱말,
적셨더라,낱말,
전능자로,낱말,
전능하신,낱말,
전송하러,낱말,
전제물을,낱말,
전하소서,낱말,
절었더라,낱말,
절하더라,낱말,
점술가와,낱말,
정결하게,낱말,
정돈하고,낱말,
정복하라,낱말,
정수리로,낱말,
정직함을,낱말,
정탐꾼이,낱말,
젖먹이는,낱말,
제사장의,낱말,
제삼일에,낱말,
제삼일은,낱말,
제할지니,낱말,
조사하매,낱말,
조사하실,낱말,
조상들과,낱말,
조상이요,낱말,
족보니라,낱말,
족속들에,낱말,
족속보다,낱말,
족속에게,낱말,
족속이며,낱말,
족속이요,낱말,
족장들은,낱말,
족장들의,낱말,
족장이니,낱말,
족장이라,낱말,
족하도다,낱말,
족하오니,낱말,
종들에게,낱말,
종류대로,낱말,
종자로도,낱말,
좋아하는,낱말,
좋았더라,낱말,
좌로든지,낱말,
좌하리라,낱말,
주겠느냐,낱말,
주관하게,낱말,
주는지라,낱말,
주목하며,낱말,
주무시고,낱말,
주셨더라,낱말,
주셨도다,낱말,
주셨으니,낱말,
주시기를,낱말,
주시도다,낱말,
주시리니,낱말,
주시므로,낱말,
주시오며,낱말,
주실진대,낱말,
주었나니,낱말,
주었더니,낱말,
주었더라,낱말,
주었으니,낱말,
주었으며,낱말,
주옵소서,낱말,
주인에게,낱말,
죽겠노라,낱말,
죽었는데,낱말,
죽었더라,낱말,
죽었으니,낱말,
죽었음을,낱말,
죽였도다,낱말,
죽으리니,낱말,
죽으리라,낱말,
죽은지라,낱말,
죽을는지,낱말,
죽이기를,낱말,
죽이니라,낱말,
죽이리니,낱말,
죽이리라,낱말,
죽이소서,낱말,
죽이시니,낱말,
죽이심은,낱말,
준비하라,낱말,
준행하라,낱말,
줄어들고,낱말,
줄어들어,낱말,
즐거움과,낱말,
즐거움이,낱말,
즐기시는,낱말,
증거니라,낱말,
지금까지,낱말,
지금부터,낱말,
지나가고,낱말,
지나가지,낱말,
지나더라,낱말,
지나치게,낱말,
지내다가,낱말,
지냈더라,낱말,
지르기를,낱말,
지리이다,낱말,
지면에서,낱말,
지방에서,낱말,
지시하는,낱말,
지었더니,낱말,
지었음을,낱말,
지으리라,낱말,
지으시고,낱말,
지으시되,낱말,
지체하매,낱말,
지체하지,낱말,
지키시고,낱말,
지팡이가,낱말,
지팡이로,낱말,
지팡이만,낱말,
지혜롭게,낱말,
진술하기,낱말,
진실함을,낱말,
진실함이,낱말,
질렀더니,낱말,
질문하여,낱말,
짐승들과,낱말,
짐승보다,낱말,
짐승에게,낱말,
짐승이면,낱말,
집비둘기,낱말,
쫓아가서,낱말,
쫓았더라,낱말,
찢겼도다,낱말,
차지하게,낱말,
참여하지,낱말,
창대하게,낱말,
창대하고,낱말,
창문들이,낱말,
창성하게,낱말,
창조되던,낱말,
창조하실,낱말,
찾느라고,낱말,
찾아내지,낱말,
찾으리니,낱말,
찾으리라,낱말,
찾으소서,낱말,
찾으시면,낱말,
찾으오니,낱말,
채색옷을,낱말,
채소인즉,낱말,
채우시고,낱말,
채워다가,낱말,
책망하매,낱말,
책망할새,낱말,
책이니라,낱말,
처녀더라,낱말,
처리하게,낱말,
처리하고,낱말,
처리하는,낱말,
처음으로,낱말,
처자들을,낱말,
천만인의,낱말,
천하에서,낱말,
청지기가,낱말,
청하건대,낱말,
청하기를,낱말,
청하노니,낱말,
쳐부수고,낱말,
쳤으므로,낱말,
총리로서,낱말,
추격하는,낱말,
축복보다,낱말,
축복으로,낱말,
축복하게,낱말,
축복하고,낱말,
축복하기,낱말,
축복하는,낱말,
축복하매,낱말,
축복하여,낱말,
축복하지,낱말,
출산하게,낱말,
출산하지,낱말,
출생지로,낱말,
출입하는,낱말,
충만하라,낱말,
치료하사,낱말,
치부하게,낱말,
치솟음을,낱말,
친목하고,낱말,
친위대장,낱말,
친족이라,낱말,
코걸이를,낱말,
코걸이와,낱말,
크시타에,낱말,
타인에게,낱말,
탁월하지,낱말,
태우려고,낱말,
터뜨리고,낱말,
토지법을,낱말,
통용하는,낱말,
통치자로,낱말,
통치자의,낱말,
통혼하여,낱말,
틀림없이,낱말,
티끌이나,낱말,
파리하고,낱말,
판단하게,낱말,
팔백사십,낱말,
팔백삼십,낱말,
팔백십오,낱말,
팔았다고,낱말,
팔았더라,낱말,
퍼지니라,낱말,
편안하게,낱말,
평안하고,낱말,
평안하냐,낱말,
포도주로,낱말,
포도주를,낱말,
포도주에,낱말,
포도즙에,낱말,
포악함이,낱말,
푸시려고,낱말,
풀어본즉,낱말,
풍부하여,낱말,
피곤하니,낱말,
피곤하여,낱말,
피신하여,낱말,
피하리라,낱말,
핏소리가,낱말,
하갈이라,낱말,
하겠느냐,낱말,
하나님과,낱말,
하나님께,낱말,
하나님은,낱말,
하나님을,낱말,
하나님의,낱말,
하나님이,낱말,
하나이까,낱말,
하나이다,낱말,
하는도다,낱말,
하는지라,낱말,
하늘에서,낱말,
하늘이라,낱말,
하더라고,낱말,
하더이다,낱말,
하도람과,낱말,
하란에서,낱말,
하란으로,낱말,
하려니와,낱말,
하룻밤에,낱말,
하리로다,낱말,
하리이까,낱말,
하리이다,낱말,
하몰에게,낱말,
하물이요,낱말,
하셨나니,낱말,
하셨더라,낱말,
하셨도다,낱말,
하셨으니,낱말,
하셨으며,낱말,
하시기로,낱말,
하시기를,낱말,
하시기에,낱말,
하시니라,낱말,
하시더냐,낱말,
하시더니,낱말,
하시리라,낱말,
하시므로,낱말,
하시오며,낱말,
하시오면,낱말,
하신지라,낱말,
하심이라,낱말,
하였거늘,낱말,
하였나니,낱말,
하였노니,낱말,
하였느냐,낱말,
하였더니,낱말,
하였더라,낱말,
하였도다,낱말,
하였으나,낱말,
하였으니,낱말,
하였으며,낱말,
하옵소서,낱말,
하윌라와,낱말,
하인에게,낱말,
학대하며,낱말,
한탄하사,낱말,
한탄하지,낱말,
할지니라,낱말,
할지어다,낱말,
함이니라,낱말,
함이더라,낱말,
함이로다,낱말,
합당하지,낱말,
합환채도,낱말,
합환채로,낱말,
합환채를,낱말,
해변이라,낱말,
해산하게,낱말,
해석하는,낱말,
해석함과,낱말,
해하리라,낱말,
행하기를,낱말,
행하시면,낱말,
행하였다,낱말,
향취로다,낱말,
허락하신,낱말,
허락하지,낱말,
허리에서,낱말,
헤브론에,낱말,
헤스론과,낱말,
현몽하여,낱말,
현인들을,낱말,
혈기대로,낱말,
형들보다,낱말,
형들에게,낱말,
형상대로,낱말,
형수에게,낱말,
형제들과,낱말,
형제들아,낱말,
형제들을,낱말,
형제들의,낱말,
형제들이,낱말,
형제로서,낱말,
형제보다,낱말,
형제에게,낱말,
형통하게,낱말,
형통함을,낱말,
호마노도,낱말,
호바까지,낱말,
호상꾼과,낱말,
혹독하니,낱말,
혼돈하고,낱말,
혼잡하게,낱말,
화살통과,낱말,
환난에서,낱말,
황폐하게,낱말,
황폐하니,낱말,
회복하매,낱말,
후손에게,낱말,
후심이요,낱말,
후였더라,낱말,
흉년으로,낱말,
흉년이니,낱말,
흉하더라,낱말,
흘렀으며,낱말,
흩어짐을,낱말,
희롱하게,낱말,
희리로다,낱말,
흰머리를,낱말,
가겠나이다,낱말,
가까웠은즉,낱말,
가나안에서,낱말,
가나안이요,낱말,
가두었더라,낱말,
가득하므로,낱말,
가득한지라,낱말,
가려내리니,낱말,
가사까지와,,
가슬루힘과,,
가시덤불과,,
가운데에는,,
가운데에서,낱말,
가져가소서,낱말,
가져오리니,낱말,
가져왔거늘,낱말,
가져왔더니,낱말,
가죽부대를,낱말,
가죽부대에,낱말,
가죽부대의,낱말,
간교하니라,낱말,
간구하오니,낱말,
간수장에게,낱말,
갈대아인의,낱말,
갈르엣이라,낱말,
감독관들을,낱말,
강에서부터,낱말,
개천에다가,낱말,
거기서부터,낱말,
거류하고자,낱말,
거류하려고,낱말,
거류하면서,낱말,
거주하기를,낱말,
거주하니라,낱말,
거주하더니,낱말,
거주하리니,낱말,
거주하리라,낱말,
거주하였고,낱말,
건설하기를,낱말,
것이니이까,낱말,
것이니이다,낱말,
것이었더라,낱말,
것임이니라,낱말,
경배하니라,낱말,
경외하노니,낱말,
계셨느니라,낱말,
계속된지라,낱말,
계시니이까,낱말,
곡하였더라,낱말,
골짜기에는,낱말,
골짜기에서,낱말,
곳이었더라,낱말,
관원장에게,낱말,
광명체들이,낱말,
광주리에서,낱말,
괴롭히리니,낱말,
구덩이에서,낱말,
구백육십구,낱말,
구백육십이,낱말,
구하는지라,낱말,
굴복하리니,낱말,
귀고리들을,낱말,
그들에게로,낱말,
그들에게서,낱말,
그러할진대,낱말,
그리하리니,낱말,
그리하소서,낱말,
그뿐이므로,낱말,
근심하시고,낱말,
기다리더니,낱말,
기도하리니,낱말,
기르리이다,낱말,
기름짐에서,낱말,
기름짐이며,낱말,
기억하리니,낱말,
기억하리라,낱말,
길르앗에서,낱말,
깨달았노니,낱말,
끊어지리니,낱말,
끌어들이고,낱말,
끌어올리고,낱말,
나갔나이다,낱말,
나갔느니라,낱말,
나갔으므로,낱말,
나누리로다,낱말,
나누이리라,낱말,
나뉘었더라,낱말,
나무인지라,낱말,
나아감이라,낱말,
나아갔더라,낱말,
나아오리니,낱말,
나오는지라,낱말,
나홀에게서,낱말,
낙타들에게,낱말,
낙타에게도,낱말,
남았음이라,낱말,
남자에게서,낱말,
남편에게도,낱말,
내다본지라,낱말,
내려가겠고,낱말,
내려가기를,낱말,
내려갔으나,낱말,
내려갔으니,낱말,
내려오소서,낱말,
내리시므로,낱말,
내리신지라,낱말,
너희에게로,낱말,
네게로부터,낱말,
년이니이다,낱말,
노략한지라,낱말,
노쇠하였고,낱말,
노아라하여,낱말,
노하였으니,낱말,
놀리는지라,낱말,
누구에게서,낱말,
누이였더라,낱말,
눈짓하다가,낱말,
느바욧이요,낱말,
다말이더라,낱말,
닫으시니라,낱말,
담보하기를,낱말,
담아가지고,낱말,
당신들보다,낱말,
당신들에게,낱말,
당신뿐이니,낱말,
당신에게로,낱말,
당하였으되,낱말,
대답하기를,낱말,
대비하시면,낱말,
더하시기를,낱말,
데려갔더니,낱말,
도다님이라,낱말,
도둑질하고,낱말,
도망하기에,낱말,
독자까지도,낱말,
돌려보내게,낱말,
돌려보내고,낱말,
돌려보내라,낱말,
돌려보내려,낱말,
돌려보내며,낱말,
돌려보내지,낱말,
돌보셨으니,낱말,
돌보시리니,낱말,
돌아가려는,낱말,
돌아가리니,낱말,
돌아가시기,낱말,
돌아갔더라,낱말,
돌아보거나,낱말,
돌아오기를,낱말,
돌아오리니,낱말,
돌아오리라,낱말,
돌아온지라,낱말,
돌아왔는데,낱말,
돌아왔더라,낱말,
동거하기에,낱말,
동침하고자,낱말,
동침하기를,낱말,
동침하니라,낱말,
동침하리라,낱말,
동행자들을,낱말,
동행자들의,낱말,
동행자들이,낱말,
동행하더니,낱말,
동행하리라,낱말,
되겠나이다,낱말,
되돌아와서,낱말,
되시느니라,낱말,
되었더이다,낱말,
되었으므로,낱말,
두려워하게,낱말,
두려워하며,낱말,
두려워하여,낱말,
두려워하지,낱말,
두려워함은,낱말,
두려워함이,낱말,
두발가인을,낱말,
두발가인의,낱말,
득남하였다,낱말,
들어가니라,낱말,
들어갔더니,낱말,
들어갔더라,낱말,
들어갔으나,낱말,
들어갔으니,낱말,
들어갔으며,낱말,
들어오므로,낱말,
들어오소서,낱말,
들어왔은즉,낱말,
들었으므로,낱말,
들여보내고,낱말,
들으셨나니,낱말,
들을지어다,낱말,
딸들에게로,낱말,
딸이니이다,낱말,
땅에서부터,낱말,
때문이니라,낱말,
때문이더라,낱말,
떠났느니라,낱말,
떨어졌은즉,낱말,
떨어진지라,낱말,
라반에게로,낱말,
라헬에게로,낱말,
르우벤이라,낱말,
르우엘이며,낱말,
르호보딜과,낱말,
르호봇이라,낱말,
리브가에게,낱말,
마르기까지,낱말,
마스레가의,낱말,
마음속으로,낱말,
마할랄렐은,낱말,
마할랄렐을,낱말,
막내아들은,낱말,
만들었더라,낱말,
만지실진대,낱말,
말기엘이니,낱말,
말미암나니,낱말,
말씀하시는,낱말,
말씀하시던,낱말,
말씀하시되,낱말,
말씀하시며,낱말,
말하였노라,낱말,
말하였더니,낱말,
말하였으나,낱말,
매끈매끈한,낱말,
맹세하노니,낱말,
맹세하리라,낱말,
머물렀더라,낱말,
머물렀으며,낱말,
먹었나이다,낱말,
먹으리이다,낱말,
먹을거리가,낱말,
먹을거리로,낱말,
먹을지니라,낱말,
먹이느니라,낱말,
멈추었더라,낱말,
메웠음이라,낱말,
멜기세덱이,낱말,
며느리들과,낱말,
멸망하리라,낱말,
멸시한지라,낱말,
멸절하리니,낱말,
멸하셨더라,낱말,
멸하시려고,낱말,
명령하기를,낱말,
명이었더라,낱말,
명하시기를,낱말,
목자들이라,낱말,
목자이온데,낱말,
목축하므로,낱말,
못하겠노라,낱말,
못하겠느냐,낱말,
못하나이다,낱말,
못하는지라,낱말,
못하였느냐,낱말,
못하였더니,낱말,
못하였더라,낱말,
못하였도다,낱말,
못하였으니,낱말,
무리에게로,낱말,
무엇이든지,낱말,
무엇이라고,낱말,
무역하리라,낱말,
무화과나무,낱말,
묵상하다가,낱말,
므낫세보다,낱말,
므두셀라는,낱말,
므두셀라를,낱말,
므드사엘은,낱말,
므드사엘을,낱말,
므후야엘은,낱말,
므후야엘을,낱말,
미스라임과,낱말,
미스라임은,낱말,
미워하더니,낱말,
바꾸셨으며,낱말,
바드루심과,낱말,
바라보고만,낱말,
바라본지라,낱말,
바로께서는,낱말,
바로에게서,낱말,
바알하난이,낱말,
박대하거나,낱말,
받아들이고,낱말,
받았느니라,낱말,
받으셨으나,낱말,
발견되거든,낱말,
발견되든지,낱말,
발견되지라,낱말,
발견하였고,낱말,
발하는도다,낱말,
방황하더니,낱말,
배반한지라,낱말,
배이리로다,낱말,
배회하다가,낱말,
백성에게로,낱말,
버드나무와,낱말,
번성하리라,낱말,
번째니이다,낱말,
범죄한지라,낱말,
범하였기에,낱말,
벗었으므로,낱말,
베냐민이라,낱말,
베냐민이며,낱말,
베냐민이요,낱말,
베델리엄과,낱말,
베푸시기를,낱말,
베풀었더라,낱말,
보내겠거늘,낱말,
보내셨나니,낱말,
보내실지라,낱말,
보내었더라,낱말,
보디발에게,낱말,
보디베라의,낱말,
보리라고는,낱말,
보았으므로,낱말,
보이셨으니,낱말,
보전되었다,낱말,
보존되리라,낱말,
복이리로다,낱말,
복종하리니,낱말,
부끄러움을,낱말,
부르시니라,낱말,
부르짖음과,낱말,
부르짖음이,낱말,
부족하다면,낱말,
부족함으로,낱말,
불러오리라,낱말,
브니엘이라,낱말,
브두엘이라,낱말,
브엘세바라,낱말,
브엘세바로,낱말,
브엘세바에,낱말,
빌하에게로,낱말,
빼앗았도다,낱말,
빼앗으리라,낱말,
뿐이리이까,낱말,
사닥다리가,낱말,
사라에게는,낱말,
사람들에게,낱말,
사람에게도,낱말,
사람에게로,낱말,
사람에게서,낱말,
사랑스럽게,낱말,
사랑하므로,낱말,
사랑함이며,낱말,
사위들에게,낱말,
산비둘기와,낱말,
산이었더라,낱말,
살구나무와,낱말,
삼백육십오,낱말,
삼았으므로,낱말,
상관하리라,낱말,
상급이니라,낱말,
상수리나무,낱말,
생각하기를,낱말,
생활하겠고,낱말,
섬기리로다,낱말,
섬기리이다,낱말,
섬길지니라,낱말,
성실함으로,낱말,
세우리이까,낱말,
세우셨으니,낱말,
세웠으므로,낱말,
소년으로서,낱말,
소생한지라,낱말,
손목고리를,낱말,
손에서부터,낱말,
수고하여야,낱말,
순찰하니라,낱말,
숨기겠느냐,낱말,
숨었나이다,낱말,
스불론이라,낱말,
스불론이요,낱말,
시므론이요,낱말,
시므온이라,낱말,
시므온처럼,낱말,
시아버지가,낱말,
신풍나무의,낱말,
신하들에게,낱말,
싫어졌거늘,낱말,
심판하시는,낱말,
싸우는지라,낱말,
쏟아졌더라,낱말,
쓸어버리되,낱말,
쓸어버림을,낱말,
씨름하다가,낱말,
씰라였더라,낱말,
아내들에게,낱말,
아내들이여,낱말,
아내임이라,낱말,
아니니이까,낱말,
아니니이다,낱말,
아니하거든,낱말,
아니하기를,낱말,
아니하느냐,낱말,
아니하니라,낱말,
아니하더라,낱말,
아니하도다,낱말,
아니하도록,낱말,
아니하려고,낱말,
아니하리니,낱말,
아니하리라,낱말,
아니하셨고,낱말,
아니하시면,낱말,
아니하였고,낱말,
아니할지라,낱말,
아담에게로,낱말,
아담에게서,낱말,
아들들로서,낱말,
아들들보다,낱말,
아들들에게,낱말,
아들들이라,낱말,
아들들이요,낱말,
아들로부터,낱말,
아들에게로,낱말,
아들이므로,낱말,
아뢰나이다,낱말,
아뢰리이다,낱말,
아르박삿과,낱말,
아르박삿은,낱말,
아르박삿을,낱말,
아름다움을,낱말,
아리따우니,낱말,
아리따움을,낱말,
아므라벨과,낱말,
아버지께로,낱말,
아버지께서,낱말,
아버지더라,낱말,
아버지에게,낱말,
아버지이며,낱말,
아브라함과,낱말,
아브라함도,낱말,
아브라함아,낱말,
아브라함은,낱말,
아브라함을,낱말,
아브라함의,낱말,
아브라함이,낱말,
아브람에게,낱말,
아브람으로,낱말,
아브람이라,낱말,
아비마엘과,낱말,
아비멜렉과,낱말,
아비멜렉을,낱말,
아비멜렉의,낱말,
아비멜렉이,낱말,
아셀에게서,낱말,
아시거니와,낱말,
아시나이다,낱말,
아심이니라,낱말,
아이들에게,낱말,
안녕하시냐,낱말,
안위하리라,낱말,
알겠나이다,낱말,
알고자하매,낱말,
알려주소서,낱말,
알았으므로,낱말,
암사슴이라,낱말,
암양들이나,낱말,
암염소들이,낱말,
앞세웠더라,낱말,
애통하다가,낱말,
야곱에게로,낱말,
야곱에게서,낱말,
얄르엘이니,낱말,
양식으로도,낱말,
어긋났더라,낱말,
어긋맞추어,낱말,
어려서부터,낱말,
어리석도다,낱말,
언약이니라,낱말,
얻었나이다,낱말,
얼룩무늬와,낱말,
얼룩얼룩한,낱말,
없어졌거늘,낱말,
없었으므로,낱말,
없으리로다,낱말,
없으리이다,낱말,
없음이러라,낱말,
엎드렸더니,낱말,
에돔이더라,낱말,
에브라임과,낱말,
에브라임을,낱말,
에브라임의,낱말,
에브랏까지,낱말,
에브론에게,낱말,
에서에게로,낱말,
에서에게서,낱말,
엘다아이니,낱말,
엘리바스를,낱말,
엘리바스요,낱말,
엘리바스의,낱말,
엘바란까지,낱말,
엘벧엘이라,낱말,
여셨으므로,낱말,
여자임이라,낱말,
여호와께로,낱말,
여호와께서,낱말,
여호와니라,낱말,
열이렛날에,낱말,
열조에게로,낱말,
염려함이라,낱말,
영접하였고,낱말,
예물이오며,낱말,
오늘날까지,낱말,
오늘밤에도,낱말,
오라버니가,낱말,
오라버니와,낱말,
오라비더라,낱말,
오라비에게,낱말,
오백구십오,낱말,
오시기까지,낱말,
오홀리바마,낱말,
올라가겠다,낱말,
올라갔더니,낱말,
올라갔도다,낱말,
올랐었도다,낱말,
옮겨갔더라,낱말,
옳으니이까,낱말,
옹기가마의,낱말,
왔으리이다,낱말,
외국인처럼,낱말,
외삼촌께서,낱말,
외삼촌에게,낱말,
왼손으로는,낱말,
요리한지라,낱말,
용서하리라,낱말,
용서하소서,낱말,
우리에게로,낱말,
웃었느니라,낱말,
웃으리로다,낱말,
원하나이다,낱말,
위에서부터,낱말,
위하여서도,낱말,
윗광주리에,낱말,
유다에게로,낱말,
유숙하려고,낱말,
유익하리요,낱말,
응답하시며,낱말,
이것이니라,낱말,
이끌어내고,낱말,
이끌어내라,낱말,
이끌었으며,낱말,
이들로부터,낱말,
이들에게서,낱말,
이러하니라,낱말,
이루기까지,낱말,
이루었으니,낱말,
이룰지로다,낱말,
이르기까지,낱말,
이르렀더니,낱말,
이르렀더라,낱말,
이르렀으니,낱말,
이르렀으며,낱말,
이르시기를,낱말,
이삭에게로,낱말,
이삭에게서,낱말,
이스라엘을,낱말,
이스라엘의,낱말,
이스라엘이,낱말,
이스마엘과,낱말,
이스마엘에,낱말,
이스마엘은,낱말,
이스마엘을,낱말,
이스마엘의,낱말,
이스마엘이,낱말,
인정하소서,낱말,
잃으리로다,낱말,
임하였더니,낱말,
입었사오면,낱말,
입었음이라,낱말,
입혔으리라,낱말,
입히시니라,낱말,
잇사갈이라,낱말,
있었사오며,낱말,
있으리이까,낱말,
잊어버리게,낱말,
자기들에게,낱말,
자기에게로,낱말,
자기에게서,낱말,
자들이더라,낱말,
자들이온데,낱말,
자손까지도,낱말,
자손들이니,낱말,
자손들이라,낱말,
자손에게도,낱말,
자손으로는,낱말,
자손으로서,낱말,
자식들에게,낱말,
자에게까지,낱말,
작은아들이,낱말,
잠잠하였고,낱말,
잡아먹었다,낱말,
잡았으므로,낱말,
장사되니라,낱말,
장사되었고,낱말,
장사하소서,낱말,
장성하기를,낱말,
장수하다가,낱말,
저주하리니,낱말,
절하겠느냐,낱말,
절하더이다,낱말,
절하리로다,낱말,
젊은이들이,낱말,
점술가에게,낱말,
정탐꾼으로,낱말,
제사장들은,낱말,
제사장들의,낱말,
제십사년에,낱말,
제십삼년에,낱말,
조상에게로,낱말,
족속대로는,낱말,
족속들이요,낱말,
족속에게로,낱말,
족속에게서,낱말,
족장들이라,낱말,
족장들이며,낱말,
족장들이요,낱말,
종들에게로,낱말,
종이니이다,낱말,
좋아하므로,낱말,
주셨나이다,낱말,
주셨느니라,낱말,
주었나이다,낱말,
주었으므로,낱말,
주인에게로,낱말,
주재이시요,낱말,
죽겠나이다,낱말,
죽으리이까,낱말,
죽이신지라,낱말,
준비되리라,낱말,
줄어들었고,낱말,
지나가소서,낱말,
지냈나이다,낱말,
지었으므로,낱말,
지으리이까,낱말,
지으셨음을,낱말,
지켰음이라,낱말,
지키리이다,낱말,
진실하심을,낱말,
진실함으로,낱말,
짐승에게서,낱말,
집사람들은,낱말,
집사람들을,낱말,
집사람으로,낱말,
징벌할지며,낱말,
쫓아내시고,낱말,
차리리로다,낱말,
차지하리라,낱말,
창설하시고,낱말,
창조하셨고,낱말,
창조하시고,낱말,
창조하시니,낱말,
창조하시되,낱말,
창조하시며,낱말,
찾아왔더라,낱말,
찾았으므로,낱말,
청구하노라,낱말,
청지기에게,낱말,
청하였으나,낱말,
청할지라도,낱말,
초하룻날에,낱말,
축복하기를,낱말,
축복하리라,낱말,
축복하소서,낱말,
축복한지라,낱말,
출산하리요,낱말,
취하였은즉,낱말,
친위대장의,낱말,
친위대장이,낱말,
칠백칠십칠,낱말,
칠백팔십이,낱말,
칭찬하므로,낱말,
탐스럽기도,낱말,
택하였나니,낱말,
택할지니라,낱말,
토지뿐이라,낱말,
팔백구십오,낱말,
팔았음이라,낱말,
평안하니라,낱말,
포도나무가,낱말,
포도나무를,낱말,
포도나무에,낱말,
포도송이가,낱말,
표징이니라,낱말,
풀리기까지,낱말,
하겠나이다,낱말,
하나님께로,낱말,
하나님께서,낱말,
하나님이니,낱말,
하나님이라,낱말,
하나님이신,낱말,
하나님이여,낱말,
하나님이요,낱말,
하나였더라,낱말,
하나이므로,낱말,
하살마웻과,낱말,
하셨나이다,낱말,
하셨느니라,낱말,
하셨으므로,낱말,
하시나이까,낱말,
하시는지라,낱말,
하시려니와,낱말,
하시리이까,낱말,
하시리이다,낱말,
하였거니와,낱말,
하였나이다,낱말,
하였사오니,낱말,
하였었노라,낱말,
하였으므로,낱말,
하오리이까,낱말,
함이니이다,낱말,
함이었더라,낱말,
해석하더니,낱말,
행음하였고,낱말,
행음함으로,낱말,
행하리이다,낱말,
행하셨는가,낱말,
행하시리니,낱말,
행하였느냐,낱말,
행하였더라,낱말,
행하였도다,낱말,
허락하리라,낱말,
허벅다리로,낱말,
헤매었더라,낱말,
헤브론이라,낱말,
현몽하시고,낱말,
혈육이니라,낱말,
혈육이로다,낱말,
형수에게로,낱말,
형제들에게,낱말,
확정된지라,낱말,
후대하므로,낱말,
후손에게도,낱말,
흩으리로다,낱말,
흩으셨더라,낱말,
희롱하려고,낱말,
희생제사를,낱말,
힘입음이라,낱말,
힛데겔이라,낱말,
가르나임에서,낱말,
가리었으므로,낱말,
가져올지니라,낱말,
거두어들이고,낱말,
거류하였으며,낱말,
거주하였더니,낱말,
거주하였더라,낱말,
거주하였으니,낱말,
건너편이더라,낱말,
건설하였으니,낱말,
구원하시려고,낱말,
구원하시오나,낱말,
그돌라오멜과,낱말,
그돌라오멜을,낱말,
그랄에서부터,낱말,
그러하니이다,낱말,
그리하리이까,낱말,
그리하였는지,낱말,
기다리나이다,낱말,
기랴다임에서,낱말,
기럇아르바는,낱말,
기럇아르바의,낱말,
기억하나이다,낱말,
끊어졌는지라,낱말,
끊었음이로다,낱말,
끌려드는도다,낱말,
끌어오는지라,낱말,
나뉘었음이요,낱말,
나아가리이다,낱말,
나아마였더라,낱말,
나오겠사오니,낱말,
나타나시니라,낱말,
나타내리이까,낱말,
내려가는지라,낱말,
내려가려니와,낱말,
내려오셨더라,낱말,
내려왔나이다,낱말,
내보내셨더라,낱말,
노략하였으니,낱말,
다스릴지니라,낱말,
대답하였으니,낱말,
대신하겠느냐,낱말,
대접하려거든,낱말,
더럽혔음이라,낱말,
데려가시므로,낱말,
도망하나이다,낱말,
도망하였더라,낱말,
돌아가리이까,낱말,
돌아갔사오니,낱말,
돌아오기까지,낱말,
돌아오리로다,낱말,
돌아오리이다,낱말,
동침하였더니,낱말,
동침하였더라,낱말,
동침하였으니,낱말,
동행하였으며,낱말,
되었음이니라,낱말,
두려워하더니,낱말,
뒤져보셨으니,낱말,
드리겠나이다,낱말,
득남하느니라,낱말,
들어오는지라,낱말,
들어오려느냐,낱말,
들어왔으므로,낱말,
들으셨으므로,낱말,
때문이니이다,낱말,
떨어졌사오니,낱말,
떨쳐버리리라,낱말,
마므레로가서,낱말,
마하나임이라,낱말,
말미암았으니,낱말,
말미암음이라,낱말,
말씀드리기를,낱말,
말씀하시기를,낱말,
맞이하였더니,낱말,
맞이하였더라,낱말,
맞이하였으니,낱말,
매달렸나이다,낱말,
맹세하였더라,낱말,
먹어버렸으니,낱말,
메사에서부터,낱말,
멜기세덱에게,낱말,
멸하시나이까,낱말,
멸하시리이까,낱말,
못하였느니라,낱말,
못하였음이라,낱말,
못함이었더라,낱말,
무거우니이다,낱말,
무서워하리니,낱말,
무엇이니이까,낱말,
므헤다벨이니,낱말,
미스라임이라,낱말,
미워하였더라,낱말,
발견하였으니,낱말,
밝히셨으므로,낱말,
밧단아람에서,낱말,
밧단아람으로,낱말,
방황하는지라,낱말,
번성하리로다,낱말,
